subject_id,outer_fold,pm,target_id,calibration_record_group_id,calibration_budget_seconds,budget_fully_available,calibration_exact_lag_slots,calibration_low,calibration_high,calibration_middle,calibration_extreme,calibration_extreme_sample_hash,evaluation_low,evaluation_high,evaluation_extreme,evaluation_extreme_sample_hash,evaluation_ready,eligible,eligibility_reason,calibration_evaluation_overlap,record_stitching_used,middle_used_for_training
c1a150b1,5,attention,target_attention,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,18,95,63,113,9a4a0e7fd50e4af6958d171b19861dec2a33b435b8277513523c1fac05660fe7,142,182,324,64c62c63afcbd91f0d016205c4388f2799cee00cc0b09aadce06778ca5ba7915,True,True,full1800_min10_each_eval_ready,0,False,False
e0c0408a,5,attention,target_attention,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,10,10,9,20,fbfdece9d4402a393c8492d65d398f2dc77f131597bbaf4fabf64f68d69111be,0,0,0,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,False,False,operational_fallback,0,False,False
f121f1e0,5,attention,target_attention,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,58,26,96,84,1aa1ea3638c612d804c310be7a884c6945e61c5c9bade2e793c34c7322dc2ff8,122,219,341,d35f252be9c6dce0e5778c32968ca756253e975042d91193f0d747a252a1adfb,True,True,full1800_min10_each_eval_ready,0,False,False
0001508a,5,engagement,target_engagement,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,76,42,62,118,59929916f058a93bdf724d3ee735352e43ff838da92b66957c5bd758078fc036,34,68,102,fcce3680fa7beb162dc83d583f5ec4062fb67da959d3903be556c50bcbe44a85,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,engagement,target_engagement,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,57,61,62,118,51b167d4c53dfa36c80495d540f3730965bdc4f95875840911729966bdde9913,143,190,333,2a1ea53c775c18dc4b8bd55c1828be144e891962ee6a5d557783405fcb989bba,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,engagement,target_engagement,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,33,72,75,105,cbbe197a64adabebf5403224e468ef47d0bb08abf86163249ff45974f01e205b,86,164,250,4e829c341107560176f571e9d8e23fbf22c595410c2b7d891e19bde13d5a8eaf,True,True,full1800_min10_each_eval_ready,0,False,False
2182c1cd,5,engagement,target_engagement,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,78,50,52,128,28152137f3428a57beb4c468c45c5bbba24e7ceae6fde858b0025b85ff31adb3,89,77,166,8768395083ceedc21bd6c15154336d7cdd2da40cc337b3ed7f185e9e1e2373e6,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,engagement,target_engagement,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,86,46,48,132,3edc5d1ef29349e5bcb0ddb86ff141169289180db5b7430b3404006e7ad4878e,134,84,218,9ad8806d75ce61d4c1a769240d565fb9e1be151e74c4fc6743016fdabcb4a7fb,True,True,full1800_min10_each_eval_ready,0,False,False
71e10186,5,engagement,target_engagement,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,4,136,40,140,5183b37a5c236cd59ef6a80504307b9a4a9e5802530683edf2d9631c7948b8ea,277,174,451,0905a93420505ee04681b4d011a8db2f0efb95b149d0a482d1f352698e9dc8f4,True,False,operational_fallback,0,False,False
8191f1d9,5,engagement,target_engagement,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,13,97,45,110,949c89822162160520f836799b710b615acd10bafb849fca8be8afa65854e01f,490,23,513,4e471f685c421c8f5f228c83cb601ac1b1acb50313bead70a1edf37a7dc073ee,True,True,full1800_min10_each_eval_ready,0,False,False
81e150c1,5,engagement,target_engagement,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,11,86,83,97,711e8c0ef95c546e313f5a74dd17b1ecc733b4bd337254e2f4491e56f8219902,72,171,243,b9b21e1f06cea130f669aa583ab532190e4b40e20775591068c52b1645dc6d66,True,True,full1800_min10_each_eval_ready,0,False,False
c1a150b1,5,engagement,target_engagement,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,73,44,59,117,7cac027bf10572d6e23ab09e8c5640c7d09bc1645aacede8d4c638ed365d2fa2,78,251,329,8f557d984488b50ddfc0c4200e79b56c50140033a49eab39337e11804e51d355,True,True,full1800_min10_each_eval_ready,0,False,False
e0c0408a,5,engagement,target_engagement,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,86,39,46,125,f708d898f6ee17e989ee74076f49fe8bae01c3272b41002fa379d732f833ebad,1,2,3,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,False,False,operational_fallback,0,False,False
f121f1e0,5,engagement,target_engagement,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,1,115,64,116,c40834b2da0347c43f0d3f08f5e104582bfafdf1ba714ab405e09e5bc6cfa4ac,128,225,353,5f4ac91153295679dfdbedad289583c24815dec183a349fd6236b1f9d74ab06d,True,False,operational_fallback,0,False,False
0001508a,5,excitement,target_excitement,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,56,40,84,96,42f5af785ec8a9b4a7bba8fcd5ab58c001f265fd4337487f9912edd7d00209eb,27,47,74,0b094782358b6530b924f0b10adf1a6bcddcfd8c6bdb0f644b7b03bd4165ee99,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,excitement,target_excitement,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,60,44,76,104,9b5f3acd836a2e94bc49861c4ed45c12153754129b904165c78d5a33676227ea,146,162,308,4a1ee735f5a95e473f34f5ab4268a0850097486c5bc8da107ee303c756a267a7,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,excitement,target_excitement,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,145,7,28,152,be5940229cb69569b88d938844c4040b58b314ff0c193c00ac3155be6571e63a,223,26,249,a5ded7290f00a798a63186ddae6ab6182d64ac41e9be214d4b119c2ac5e7f9da,True,False,operational_fallback,0,False,False
2182c1cd,5,excitement,target_excitement,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,40,115,25,155,a78c451259f9c34823659bf72f02373062fa24f4b98efe93881f7b8ca43ac206,66,118,184,b7feb518535afb27c88cf394665733240e2cf0e3a7271899ce2ccce19e70fd89,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,excitement,target_excitement,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,29,53,98,82,7536b7e20b6f5fcc90e4740b8e537048a0ee1fd6e1f1bdd0213ba973c92f73a8,63,159,222,47682a48d9fc3e1811e08e035b95882aa329f0ca140b8c7c5b5ee8bc5a603572,True,True,full1800_min10_each_eval_ready,0,False,False
71e10186,5,excitement,target_excitement,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,34,57,89,91,fd6240f35aa909bf63cdc05351807224c4f31e4c52e01ea1a9f99fee6afbd1a5,181,244,425,16ce358ce1494c52ad85bde7e41f6ff7d8c904d64f4b8c46a5ce1fb53051b587,True,True,full1800_min10_each_eval_ready,0,False,False
8191f1d9,5,excitement,target_excitement,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,17,91,47,108,eeedad7e6bb0fc6a423b528e851bccbadd6d993ee0bf5133dfc2c16df5076372,215,224,439,c25903cf3f166704e486ca4d88271b56382ad84acfd8c26cb481102ac457cd3a,True,True,full1800_min10_each_eval_ready,0,False,False
81e150c1,5,excitement,target_excitement,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,39,16,125,55,7c73c4b95546fab4150a8b970480815703ad5da5f2540ba3d6b3d049e7a65105,54,140,194,486d27becd25f2e329044a131c7a21faa55a44238d61f9f0333455689ef478e0,True,True,full1800_min10_each_eval_ready,0,False,False
c1a150b1,5,excitement,target_excitement,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,129,5,42,134,900d0ac2581367e7516f85d9a206b3d09289d5feda214b5d7fb892dc6800755f,243,52,295,cfb0ebc92f8392eee5499bf4bd05d2a866e7e08e31be4e5ea35bf796bc6e0ba6,True,False,operational_fallback,0,False,False
e0c0408a,5,excitement,target_excitement,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,62,53,56,115,8767120d27a0073f10600b0a2bc3b1d10af5ad8826e0878352dd34f5a5cde105,3,0,3,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,False,False,operational_fallback,0,False,False
f121f1e0,5,excitement,target_excitement,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,42,51,87,93,fabdb381bde8595663a212930b4008f7a567beae61f01f91b085908e99fe7a21,83,269,352,e99be0e3cbddc25502dd01e5b9058ea83db4c0ed515207bbf0bf5c023c01577f,True,True,full1800_min10_each_eval_ready,0,False,False
0001508a,5,focus,target_focus,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,99,33,48,132,a45ad990d45ae8f9d5616f62cb514816bb8c6b7d78a8a6922dca795b2075b055,28,32,60,a6da05ff73ab07be2c1c59108a7c70f81ec913ebe49946db8d35516772651370,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,focus,target_focus,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,31,42,107,73,b8f802bd4199e38568a1d44550c214fa5d56e7b9b5e33f298f50aec4709e718c,188,125,313,d730937c1aa6916184c21b9f44ba81aa0a827946bc0caa11865e86704f20d75f,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,focus,target_focus,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,88,19,73,107,80c841daa73c9a462115fca5069e89448a497b48f29f3d11d00d45c49c30f0ff,191,53,244,0868f0ee774bff248aa97501d3bbe13a6f8ef3a0059cc4315117e7297a3dd0de,True,True,full1800_min10_each_eval_ready,0,False,False
2182c1cd,5,focus,target_focus,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,35,116,29,151,22a27c223b4f7603b099c0d2d877b7aba6ee164a30006d9e6c3e4bbd9eaf41a8,62,106,168,15821744601d5d1651deacef09b9db92b565ce4708bd97130a149f967ea9e18d,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,focus,target_focus,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,87,17,76,104,28dda53b46028c8c941e74390c4f0be73e2232aede607c50d46b6daa5b9458fa,85,107,192,7466c595a53f1a1e6ce15e6b5b70256b7c4cd18ca3842ba31a071eed7d9553b6,True,True,full1800_min10_each_eval_ready,0,False,False
71e10186,5,focus,target_focus,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,15,55,110,70,b1fa0193994e532227a8456b004ae70aa7dfe6294c8a38c5bd5e41c2347b5a52,166,253,419,250c92c8db6820c8f6670807a13255a61c0be6be0e739308a69ac0b5a7c98a00,True,True,full1800_min10_each_eval_ready,0,False,False
8191f1d9,5,focus,target_focus,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,122,6,27,128,a2e536b37bb45e747a175c20a10672c90504651523697b7dd256346014fdc8fe,230,181,411,6a4a435140886ec169a5e2d972ad000127bac320ecbb88e4b78cafeb4027395d,True,False,operational_fallback,0,False,False
81e150c1,5,focus,target_focus,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,66,2,112,68,a2bf839aaa4e1a4b65c894b9818d1b383379786418ca6323689f1e9178a51da0,150,93,243,246c9df90190fe18efdab5b0639bbb8d402a17a4dd9d5b1a99de752d90536892,True,False,operational_fallback,0,False,False
c1a150b1,5,focus,target_focus,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,84,3,89,87,cf906ab957658ef3671478e39660b0d8f9e37cd592e3f4959fd287f09d7586a5,152,75,227,5cbec50d535cb94c27728356bdb18d30a62222e010ee106ff5032b68d7bdcf8f,True,False,operational_fallback,0,False,False
e0c0408a,5,focus,target_focus,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,51,49,71,100,eef5f94ccde38b9f951b448eb1a499caaea442bc400d7964474f709ef6e17f75,3,0,3,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,False,False,operational_fallback,0,False,False
f121f1e0,5,focus,target_focus,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,53,58,69,111,b3ebdc24cefcb62e133296529230299c4cc48a4ace147ada90a9c264f9afeb45,107,260,367,e29d20e0084125003338b7dfa2bf5f0b51859d2e09478cd73da99490c6674b47,True,True,full1800_min10_each_eval_ready,0,False,False
0001508a,5,interest,target_interest,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,31,39,110,70,59f72242e341cdc87bb4d9fa3f4e77848b414bced3cf0b989ef3423aafe9016e,21,44,65,3147d2d7f3d401978bf693033a3839371d7a9026364d769dda1da1b696935e02,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,interest,target_interest,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,48,31,101,79,79b9a33181e557daeffc8d44157288fe5d07fdc5f8edd20ee4ac6a629ffd117e,87,205,292,6503ba40faff8d93881a19984721146ac4c77a4f907d9ab7c4f93d09a8ee7e18,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,interest,target_interest,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,25,122,33,147,8887b49630a49af29645e2128617021e3cbc767c06727f894a7f64aa5ce5ca01,85,143,228,6f5d296ebce203e0e588f11be6fb911720322e60cfe4742fdab55727222aae34,True,True,full1800_min10_each_eval_ready,0,False,False
2182c1cd,5,interest,target_interest,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,68,85,27,153,f5bad54e51b3c63af66a41726ae991938601a571687e3bce9cf2976b5359d04d,111,52,163,3b85025b9c5b868f98b053ea1813dd97dc66a45468a97e3106842ae9396b407f,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,interest,target_interest,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,29,14,137,43,93bc7c7bda9094211437bde18364b35bca5b9451c52b21102e5d8c3aa17dc16f,0,118,118,0ed8caac8aafaa7cc714f97c4093a9097bc82fe626b77b4aa1dadeea78d3ea5a,False,False,operational_fallback,0,False,False
71e10186,5,interest,target_interest,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,73,21,86,94,72cd5b200fb0b806c5e0ae92e6c8b32a457a891ce5cdc51c4da42cf76e730c68,182,270,452,15a29d244a55d88a70e12a90e70e064d4f54db08a65fd89cb943f7e363365eac,True,True,full1800_min10_each_eval_ready,0,False,False
8191f1d9,5,interest,target_interest,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,58,82,15,140,811667a955aab8c6ed419ed62897b965da7a11479b9c92481ea4856513e1369f,539,9,548,8f614b1580ad657fa73584bcaf860bcc890f957249125aa8ff4755562e48fbe9,True,True,full1800_min10_each_eval_ready,0,False,False
81e150c1,5,interest,target_interest,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,5,16,159,21,f5a0402b9e4cbd77e706ae5c41c898313c065787dd962be33a3d700bc0c1e2d4,15,214,229,6f986a3d04167fcc4be8b1810439bc2d3db9527dde6f6105a628c56ac701d2d4,True,False,operational_fallback,0,False,False
c1a150b1,5,interest,target_interest,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,121,7,48,128,ae6a85f58f5d1f32edd092b97e49f9c13b3bc570c68cd9fa16b34128fb5bc633,105,77,182,84ff864000cb767f42a288cb3ca4bac5ec0229d3d682acc0b601f4c0a71455ed,True,False,operational_fallback,0,False,False
e0c0408a,5,interest,target_interest,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,1,49,121,50,43b44d4bf198596c91c6ea86778d2be1d65151de1e59cdda053015af88ef8fa5,0,3,3,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,False,False,operational_fallback,0,False,False
f121f1e0,5,interest,target_interest,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,87,57,36,144,4d87a68cc910f9dc59e430b0dd1f3f37ea955d47949f0775b8b542dca8254112,162,280,442,be30307add2ff46f0100f87110fbdf1da62a5e04ef08853763f0baf196e26282,True,True,full1800_min10_each_eval_ready,0,False,False
0001508a,5,relaxation,target_relaxation,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,12,91,77,103,9e8261ea4655fb6b6c2b8049e921fe375b020360a2279ad0785703135bffdd75,53,59,112,2e5f9dfd935773f60e9920a44c8989bf24090d1e5e160f1786142af0dbefcbd5,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,relaxation,target_relaxation,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,86,22,72,108,c63aed329ff74e692f2a69cbd3a4675541d67e0c278305153d0c2138008e4850,121,236,357,3c0f51a9cea8302ecaea698fb4dc5ffdab602ae45b99fca51cfbe573ecb238bf,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,relaxation,target_relaxation,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,90,3,87,93,a26f9b80dc03cb346042d8782f75a5d7b5e9bf09b79c4607a89d149ffc35b004,198,40,238,b5b4391f25a6089e4c17f29b8ddd5fc2b6028a0537b86af8958799aa8f289d46,True,False,operational_fallback,0,False,False
2182c1cd,5,relaxation,target_relaxation,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,49,97,34,146,8d4e49d5c3a4d2dff2ed91356a99251b7a3813dedaeb8adddd92bae0f1b00ac8,83,97,180,844eb24eefa3249c04caf3efc66a5134e23cc5c11b28e9f32727d8c3667e2713,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,relaxation,target_relaxation,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,10,104,66,114,194519598448948f0314ad9339f6bf8cc421ce6020689809dffed88635495cb2,60,171,231,33a913c4fa80e2dc242d8fbd3cc03aed441a73d8fd7e4cb952b79b317923bf60,True,True,full1800_min10_each_eval_ready,0,False,False
71e10186,5,relaxation,target_relaxation,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,118,8,54,126,eb543a2305859b2e8e7b2e3a9e7434e512d0fb4a0b08550bca794270a9aacc21,275,242,517,f18975ab0bed24e8d5f4a308eee9b1d5e4beba365641180dbfc8cbff0e7037ae,True,False,operational_fallback,0,False,False
8191f1d9,5,relaxation,target_relaxation,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,0,155,0,155,84341e153ea4dc5bc8cb2dc42942e28a8e2452c923bbdc8b2def5d3933d58c26,174,300,474,39a52191af434b95c0b1f32fbcf1c51a40c23e57bf5e7246ad367a1cc3b4380c,True,False,operational_fallback,0,False,False
81e150c1,5,relaxation,target_relaxation,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,43,28,109,71,818919767ee2cb24d149631252e2de885c2f5147dd0029254949eb95e11831fc,57,212,269,ebc736f4f73724f507f0b6de3a2e4104a7df35ce492e2ad25aeb4f2cf3f1fdc3,True,True,full1800_min10_each_eval_ready,0,False,False
c1a150b1,5,relaxation,target_relaxation,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,109,21,46,130,5f9e3240a167470daa4dcdd9eb78543037a4f6cd994b2cb38801d47b5419a57a,211,97,308,5da8bf7162e8c77122c6ceace4588a8b9a7944d025c2dc5759e2696e700daf59,True,True,full1800_min10_each_eval_ready,0,False,False
e0c0408a,5,relaxation,target_relaxation,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,52,19,100,71,ee5cef88d7c6775be5887b37a2da623926fe8d722abe1a3d462dc47555217107,0,3,3,4ed83a3c71e7073224fea3db901627d20181512437de09f9e4eba4eb0a50bf8b,False,False,operational_fallback,0,False,False
f121f1e0,5,relaxation,target_relaxation,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,16,27,137,43,603832e858beac9ba568fe521aa56d43091e41f2a548e97e0fa85dbcefd48bf7,195,173,368,3f106aa75063d6d5ac2a438a56364eb58e3a1a2e9a60119105c4e974ac847f2b,True,True,full1800_min10_each_eval_ready,0,False,False
0001508a,5,stress,target_stress,0001508a__day1____2023.12.18T14.22.47p03.00,1800,True,180,44,87,49,131,2fe00ef6b49cf993ff03ac83fe4bcb2fa9d5cff38a7f30b1851e6a2a2be81a9b,67,39,106,c7e60c6b6d43fb1a622b52f710061ff2c921677cb01688ed0de749dd9f0a5b98,True,True,full1800_min10_each_eval_ready,0,False,False
0110f12e,5,stress,target_stress,0110f12e__day1____2023.12.04T18.03.21p03.00,1800,True,180,88,33,59,121,69ff61828e4ccdf456ea8762a140415ca425f16230500f23d9831bef3ea9c899,173,196,369,78cc4de0249588d36844785f653a8a3da27154ecfdc2009b8cf6d6829464882a,True,True,full1800_min10_each_eval_ready,0,False,False
0182e16c,5,stress,target_stress,0182e16c__day1____2023.11.27T13.58.33p03.00,1800,True,180,57,98,25,155,0fb9b957c194998642d6cb6b52227aae5301328fbb57012f6405361dc468b14d,69,118,187,7a856be0c433dc6436037d0f02ddb4da3e4dd433db80bfff210c6cd5186c5238,True,True,full1800_min10_each_eval_ready,0,False,False
2182c1cd,5,stress,target_stress,2182c1cd__day1__part2__2023.11.28T13.51.38p03.00,1800,True,180,87,73,20,160,3e6215cc3e88ba913997880b9ec733da83cd55a8a4dfef0f2dba8b11b44eb5cf,155,59,214,6f008db1a969690387a20a7f606ba4edfdb17b0b1f16816e5def16fe96cb0c76,True,True,full1800_min10_each_eval_ready,0,False,False
219060fa,5,stress,target_stress,219060fa__day1____2023.12.15T16.47.17p03.00,1800,True,180,37,22,121,59,de8b70359b1940c12e549f352d28f34d61c824cbe3ffab7e52fe104da5945a65,0,150,150,e818e358ba87e8024c8db6922d57d528eedeb31c5d1b7063a94d9023d922c497,False,False,operational_fallback,0,False,False
71e10186,5,stress,target_stress,71e10186__day1____2023.12.05T11.06.22p03.00,1800,True,180,99,27,54,126,c8c76d86429192cb6637038231d8891a72b41087e5ace871abb7c8d307606f1c,186,339,525,b69248164026cc699f21c0bf76f7e5e8fba079399a19a4efe7ef7f76ae1b17ec,True,True,full1800_min10_each_eval_ready,0,False,False
8191f1d9,5,stress,target_stress,8191f1d9__day1____2023.12.22T16.25.50p03.00,1800,True,155,112,36,7,148,ad338d1ce5b7a5d6e5352403f6d41e3172ee4e83439a2179536548e023edcae3,327,171,498,41abc9a941ba8a76dd995cd9a2d605ed079d4e019262f713e3b6e20ee4392c22,True,True,full1800_min10_each_eval_ready,0,False,False
81e150c1,5,stress,target_stress,81e150c1__day1____2023.11.29T11.58.41p03.00,1800,True,180,63,25,92,88,9f6a3767bcfd9ca9b9f24d52914bdc43b034857398699573cd27b6f7fdb1cc7b,90,139,229,feb5adc6cae899411787e172db2ccf4119c0d3474a03028abec528e12a8ee5c2,True,True,full1800_min10_each_eval_ready,0,False,False
c1a150b1,5,stress,target_stress,c1a150b1__day1____2024.02.01T16.29.53p01.00,1800,True,176,26,5,145,31,e4795450b7cd13be87d694834ddd84ac888c52125b8ad7af135465dc23b6b7ad,0,303,303,4f9f0a24004acde0252f76e9855c80b3bd6f0d93955aed4704b1c083107137db,False,False,operational_fallback,0,False,False
e0c0408a,5,stress,target_stress,e0c0408a__day1____2023.12.05T19.36.11p03.00,1800,True,171,114,40,17,154,f0ba803f710413544589ff3a417e7fcd8be012d5045aa9d848aeb1eb7cfa930c,0,1,1,a4403c2864ddf566b63c4f2f6d7b4edb2e56f586ec06d085e3e6cbb2704f1454,False,False,operational_fallback,0,False,False
f121f1e0,5,stress,target_stress,f121f1e0__day1____2023.12.08T09.23.54p03.00,1800,True,180,76,83,21,159,8aa763ff5737343beaf96faa2e105d8db0461bc15cb0c750aaae281de143f7a2,309,157,466,b6f0c1d8fedd2c58a8a920caf3f97d7c3e7ba423b13218c1e233d7d556ae43f4,True,True,full1800_min10_each_eval_ready,0,False,False
