model,estimator,model_params_hash,outer_fold,subject_id,pm,target_id,lag_seconds,feature_count,calibration_budget_seconds,n_outer_train,n_outer_train_subjects,outer_train_sample_hash,threshold_hash,n_calibration_low,n_calibration_high,n_calibration_extreme,calibration_sample_hash,evaluation_low,evaluation_high,n_evaluation_extreme,evaluation_sample_hash,base_outer_train_sample_weight,personal_total_mass,calibration_low_sample_weight,calibration_high_sample_weight,calibration_low_total_mass,calibration_high_total_mass,specification_hash,run_id
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,5001d09a,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,73,32,105,ab19a7e84ab90b4e73d557f451ae3bfea03a8bb87adcd3f0625c70e9daa1c7e6,79,50,129,98f4bf5c6248bd80dcb8c3e6fb61910f3017492d2d44a2e9351db972efb42a12,1.0,383.8837209302326,2.6293405543166615,5.998183139534884,191.9418604651163,191.9418604651163,49796f195f4b8ca895a1778f64e9f7d2a0f417e6180d7797ff0c9ee90eff663e,lightgbm__fold_03__stress__5001d09a__weighted_aug__49796f195f4b
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,50c02189,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,156,19,175,3eb3951cf8ef03b800154fea7fa8de930d8b405eb746e3e2859821e15067fbe7,238,431,669,f60083067fd7d7752ef001ba0e7b1969a242bcfe78dac317e2510aa3b90a6522,1.0,383.8837209302326,1.230396541443053,10.102203182374542,191.9418604651163,191.9418604651163,e7727f1e265fa16cc77daf434b553e7099483f72bc1ccc66cceb151c6ea9ce7b,lightgbm__fold_03__stress__50c02189__weighted_aug__e7727f1e265f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,b0700166,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,93,29,122,a80585c50d5a1c2984a3c615574f15533494b6e6313b8a473328f8d860a1c10f,84,298,382,ef975bcb69998f7b1fefc381428f3112c8bda50cdea3e047f7e3d6b7c39d5e85,1.0,383.8837209302326,2.063890972743186,6.6186848436247,191.94186046511626,191.9418604651163,a095d944cd6f46309f86a37aaea066410e61d9313e6ee0e642f5b333ba63f15c,lightgbm__fold_03__stress__b0700166__weighted_aug__a095d944cd6f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,3,d0724095,stress,target_stress,-10,371,1800,16507,43,b7d9c058d17c7ccbcb337407c89dce3643aea4836abb54fc1caad17d93661355,bcd3007f8b807817734d67f5fb79247d682169631186c1b04d4f2cedd74be7de,108,47,155,e95218a4c3d4e8ac97992da9c1a0bf7d37a38b45d6cb9695aa9f45a09aecf33e,251,55,306,83c9ed49eeec9c5aba8050ec4980a007f7bcc04892b378fc886f46cc768a4ab8,1.0,383.8837209302326,1.7772394487510768,4.083869371598219,191.9418604651163,191.9418604651163,02aab1a0c7b1bbc369482c90a8de3667ef6580c00473344b4e41b579c13575a2,lightgbm__fold_03__stress__d0724095__weighted_aug__02aab1a0c7b1
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,89,59,148,eb3d06eff99c20b68643552548fda2d724bec09899bc82a6497db7dd3dfd22ef,129,105,234,aa0d35b5066706ad664a3f547732f314d9c63fbc8cd3ca6d185f40b2d1b00c0d,1.0,370.6279069767442,2.0821792526783383,3.1409144659046118,185.3139534883721,185.3139534883721,b55f057d0b3de2a3dbe384ddbae82bef700e7dfbf65e4d2b4cb17a804d857cff,lightgbm__fold_04__attention__01c2a0d8__weighted_aug__b55f057d0b3d
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,30908049,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,17,23,40,f73caa5299a136376c65c49ae1bb9b5fd27eb3cb444c8a688fa6d7622cc73751,182,95,277,a98f3daa6cfe4a1080c3d8e31249fc53c73e2c84c5dab3e58e906a150b305f0d,1.0,370.6279069767442,10.900820793433653,8.057128412537917,185.31395348837208,185.3139534883721,14a155545b28801f21abf44b11edb660e2fd7b6abe6aa6af8e66897c8101bafa,lightgbm__fold_04__attention__30908049__weighted_aug__14a155545b28
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,106,27,133,00f3bfcb5171eddd4bcbd2dc0a31567adf70b2dda0c837f7c275d9e4799ff45a,42,89,131,9c374c282bbdf5979ec2317011acdc3a5779617957414e5e13ff0ef90451a6aa,1.0,370.6279069767442,1.7482448442299254,6.863479758828596,185.3139534883721,185.3139534883721,88a6f92ec7f3eb50abcce61aae70ec8510ba1f52dca97a6bf7ceb87d900b9c97,lightgbm__fold_04__attention__40009139__weighted_aug__88a6f92ec7f3
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,125,22,147,635c71361c7fc9e61ed2215e261ab2e9b359d4e56775bea693ac2b54b7ff43a9,34,196,230,017ddacdff799be68f3254e0aa3565a1cfad6c14c7850cfec281e82f0aa2f9eb,1.0,370.6279069767442,1.4825116279069768,8.423361522198732,185.3139534883721,185.3139534883721,24ab73a17aaeed6053780896918a4509b6e0c158957edd7eb182ca3c90bfafcf,lightgbm__fold_04__attention__7092f07b__weighted_aug__24ab73a17aae
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,25,81,106,a6a3cc0aeeaabab264743e6fb52c3a89c68df3438a8ef6d12a77295383d786d5,130,76,206,a0fc97f917cb0d9a9d56b34554d3c265f479e0cb5d73e10e98be1a9d1bdc57ea,1.0,370.6279069767442,7.412558139534884,2.287826586276199,185.3139534883721,185.31395348837214,c5e77b77aa653c8a1d79c07562312136caaf99173b194aca6fc0f1ed06997291,lightgbm__fold_04__attention__8030618f__weighted_aug__c5e77b77aa65
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,62,77,139,7f1ddad7919035ba31ec359948350215795d6b6a98fba5da10f9b38c055f8fdd,68,216,284,35503ba14b58aebf968bb70defbd829a8235bdc13ab5d51552797abb9d0bea9f,1.0,370.6279069767442,2.988934733683421,2.4066747206282093,185.3139534883721,185.3139534883721,6cb48ce975593248738f0a35b848d3e97f13c3ef23eed3bf1fc8135595fb5350,lightgbm__fold_04__attention__a1b210fc__weighted_aug__6cb48ce97559
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,128,23,151,9b0903aa67d101421d3473a138deb06b7f733094bb6541e4196ae3def49a989e,228,188,416,b5fd3c35d5df54505044fbd8f60860fe1b6fd89a49f6aab7bd2a42bc33e26938,1.0,370.6279069767442,1.447765261627907,8.057128412537917,185.3139534883721,185.3139534883721,2abf61980f8fe1d5b77f4e71c738df4b670ab292d584c06801cfd26ba1e56160,lightgbm__fold_04__attention__b112005d__weighted_aug__2abf61980f8f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,d151b0c4,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,48,22,70,bd88a8e476f322ede73d11f558a85d7a999fc2f55ef452a5332f749141d8807c,190,183,373,b4607bad16d4987bcd82328bea9113fc9c59cda74709dfcc9fa1b31586b7fa0b,1.0,370.6279069767442,3.8607073643410854,8.423361522198732,185.3139534883721,185.3139534883721,3daeeb8300220638d66adde244b1472bebfe9a8d6da3b672565cbc7d2d49fcea,lightgbm__fold_04__attention__d151b0c4__weighted_aug__3daeeb830022
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,f1a0c120,attention,target_attention,-10,371,1800,15937,43,d6bc4dd44a146802aea289085e20f3a5469bc59a944f3a84808d81b7aed2dd74,4404f50166a53629f16deb855b5dbdefb3de95149a3eec0eec91689ced0aaf96,137,12,149,1232d7f4cf51fd1f5edd395798f1b6146c2fcae5f481ba2dfb27a84ebb65a0d6,123,63,186,f8375dd054790fb62ac5d8b681f159e3598a55f5735c0a3897a53301c3bc373b,1.0,370.6279069767442,1.3526565948056357,15.442829457364342,185.3139534883721,185.3139534883721,0e18377b9b989ab3500343c13cd9f5fbc9a572f131343655fb06718439eeee55,lightgbm__fold_04__attention__f1a0c120__weighted_aug__0e18377b9b98
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,41,49,90,679e0de806cf6b02e9df32f33772c4f359fa5ecea5355f2ce7995e424cb5d23a,218,44,262,4af947be5370fcfb0b0ee503d128919382d3d108a0a9c2e8cf786f18bcf55886,1.0,388.06976744186045,4.732558139534883,3.959895586141433,194.03488372093022,194.03488372093022,8570cdb456b788d5a7546339841aa18869fc75e95595cc037c2b8da68581984a,lightgbm__fold_04__engagement__01c2a0d8__weighted_aug__8570cdb456b7
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,30908049,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,59,50,109,e4b4e56961eef4068ba1a4ec7b373ef3a6c107eaa9941a0e2caef6b9e18ede72,167,183,350,3e392d28dfa253fd64d771e858c3ac39a499bd3914353036b4116bd2a0d30b10,1.0,388.06976744186045,3.288726842727631,3.8806976744186046,194.03488372093022,194.03488372093022,9b59805b36ced95507dd2437c843b88347a936e3e983b6cf22f46317c9f4f79d,lightgbm__fold_04__engagement__30908049__weighted_aug__9b59805b36ce
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,26,57,83,05b6df5931340c68f7dc126072455fe6238875fb8d544171aa7a2748bf074efe,64,104,168,1927cef6a89f14267c555a8dfd74d66d883500c754f9bd16d457c48fcd8514ac,1.0,388.06976744186045,7.4628801431127005,3.404120767033864,194.03488372093022,194.03488372093022,83982c63607f6a519e8dd3fb4faa19218b42f8a2f35a58f479447457b3dc9ecc,lightgbm__fold_04__engagement__40009139__weighted_aug__83982c63607f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,41,61,102,bc4ba75736ad65f5bc7d2cf523e2b1457fd7085cd6d828dbe32873b9d985fb7f,153,46,199,f5870359c2361845fb6452e4390fe85aa53e82bc81d65a523b27eb8add6d5fdb,1.0,388.06976744186045,4.732558139534883,3.1808997331300035,194.03488372093022,194.03488372093022,131fd6947f1fdf9e7d670710d5a312b29e692da88e7256f3dbdfe6ed6bf5bd01,lightgbm__fold_04__engagement__7092f07b__weighted_aug__131fd6947f1f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,21,37,58,4931fd0cf9c5cf853e8f80ca251792337e1be9a5cbf90c024062cf090d803de9,165,17,182,7f942bb4421a8a1df4b0df11ee43bc50e11c204c21af00ba2e149accce5c20d9,1.0,388.06976744186045,9.239756367663343,5.2441860465116275,194.0348837209302,194.03488372093022,7c5d223825363c2df1882c93e2a0923e41168788ed7b77418cb752896bf4437d,lightgbm__fold_04__engagement__8030618f__weighted_aug__7c5d22382536
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,19,106,125,cd59f391ce84c8dac32825f08a5cc8f7b92900c86675ef7d246db66918c7b8df,155,124,279,812fd4be251238ffd4c7f92d17c6f773aa9995b00c1657b078823d0cb84b8c3f,1.0,388.06976744186045,10.21236230110159,1.8305177709521718,194.03488372093022,194.03488372093022,4dab73faf8555859bf77df0641acfb36871d3c57db9472b13c24fb01507b67be,lightgbm__fold_04__engagement__a1b210fc__weighted_aug__4dab73faf855
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,25,46,71,071474708397f5a044428af87689c36790b5a7e91e47b111190a580fba2d4edc,199,103,302,2110ede6d407c6b646d7a357ab7ad861d5f43c601222fe3ae7660c7894b4e6c5,1.0,388.06976744186045,7.761395348837209,4.218149646107179,194.03488372093022,194.03488372093022,e77f05330d6bd511a0fc31f7ff8d4f03bc570420aa9f70ac16a5d82ecba6534f,lightgbm__fold_04__engagement__b112005d__weighted_aug__e77f05330d6b
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b1c2f044,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,96,42,138,94018a802674d39ff0f5434107d4aac777e26bff111352d1deb00f6b7035fbc3,228,69,297,0346616ff7480d6a16abbdb107b2eeea8c02b778841e12db21ac727452f1437e,1.0,388.06976744186045,2.0211967054263567,4.619878183831672,194.03488372093022,194.0348837209302,72b63c7290850047ea1f992b9f4ff8e39b7d0a6af410405c14b990f231ed7f46,lightgbm__fold_04__engagement__b1c2f044__weighted_aug__72b63c729085
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,d151b0c4,engagement,target_engagement,-10,371,1800,16687,43,986d1415067904080d56b49303685c463e195fe0f6cc22b9219e6da5b4f26546,4efdbb963e4328ea609ced0c43ea79ec54863afcf8b6dc3b54e36caff30afe16,47,47,94,b5d2b6c843a840c3bcd46ca9799f70632aa8722df72fad14b09d762175b54192,244,102,346,4af35eed8938fe4be8389c05c8a93ec4de4704ecf1d51eded50d61df66bf20b8,1.0,388.06976744186045,4.128401781296388,4.128401781296388,194.03488372093022,194.03488372093022,c6aec9fec26b020d81f93fa48ad4a119d47080fbf59b7d8bde238922b771e77d,lightgbm__fold_04__engagement__d151b0c4__weighted_aug__c6aec9fec26b
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,91,50,141,ad1838181c78a9500c889460be1936e2d1e2aa26fd69bde66eb3556e7a5ed1ca,106,137,243,6cd7a72869784ddf8c9cb708a5c18dfdefd93e6e600bd2b4d77b35e8be6efbb9,1.0,379.29545454545456,2.084040959040959,3.7929545454545455,189.64772727272728,189.64772727272728,bc4ab952155fb29a56d40a80d02be33857c65446ca7f359517b6c793eb216027,lightgbm__fold_04__excitement__01c2a0d8__weighted_aug__bc4ab952155f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,30908049,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,34,109,143,1708592dbd48d5b483ffe6e6e4804ab3be45af60a2d3f3d658b4d991a9a228ad,63,341,404,7e747215e2eca91ccba730a64c0e4d26ced5e20adea7282819c0ceacd3554705,1.0,379.29545454545456,5.577874331550802,1.73988740617181,189.64772727272728,189.64772727272728,06871d5493ad4ddaf47f9fd98b2d5e173ee711ff0dc0e269dca2befeb6bd81e0,lightgbm__fold_04__excitement__30908049__weighted_aug__06871d5493ad
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,53,67,120,460fc0af4863261639cef1322b2be856536fbf92ab671e7b0cb58fde5ac8e741,89,67,156,87edb7cdad9e7842bfd4df2ca63bc761418964643b34240f05f140bd561b4b35,1.0,379.29545454545456,3.5782590051457976,2.830563093622795,189.64772727272728,189.64772727272725,906736822b83022f7272d59c6aa0f4837ff646633a64e5900373c6b3100ed55f,lightgbm__fold_04__excitement__40009139__weighted_aug__906736822b83
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,7092f07b,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,89,30,119,6b7c40c71c7480ac8d961d141ca0e1e0dd166053881d228dc401b5e79fd1db0f,98,63,161,6733deea18ee1f90b4bcf7e9deb668ecbe16734c1a8b6b8b4b9fa672857ad206,1.0,379.29545454545456,2.1308733401430033,6.32159090909091,189.6477272727273,189.64772727272728,897784d7ffdf115ce33ef01ec9cbc2d453861c312d2049e1312d37dfe45aec01,lightgbm__fold_04__excitement__7092f07b__weighted_aug__897784d7ffdf
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,8030618f,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,66,23,89,e6a38f823d691c75ef973793b341f402c9e45d838d421ec6375199d7f6e285b0,51,74,125,15ec32f2483a6678b7b1cf725124f4b765e5c5fcb9b0902ae636eea53dbbbee8,1.0,379.29545454545456,2.8734504132231407,8.245553359683795,189.64772727272728,189.64772727272728,c07fc20415dc52496ce8bfb61a147be6f6d0b03678168bd5d77686d23fe3783e,lightgbm__fold_04__excitement__8030618f__weighted_aug__c07fc20415dc
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,a1b210fc,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,110,18,128,392f7dd3e3a07bab4dbc4e52dc482d3c8f37b10bceb87397afb24e81d4767dad,214,70,284,94bfa29afa95fd09a873aa21e807b227662c378cea03b97074cc0a9c884cf9be,1.0,379.29545454545456,1.7240702479338843,10.53598484848485,189.64772727272728,189.64772727272728,53f93737567a15adcf50dd4c348442db52f6ea792f8238a7e2ce29585b14f1be,lightgbm__fold_04__excitement__a1b210fc__weighted_aug__53f93737567a
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b112005d,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,99,40,139,30afb0984b0f57ee7c2e3d9d0a01977196c031724e9a022dce0b06e71bdfcb4b,295,154,449,d0dbf2cc89b918f3f8da22b4353b6c964cbf836075f62519accbe657dc2d8556,1.0,379.29545454545456,1.915633608815427,4.741193181818182,189.64772727272728,189.64772727272728,5d013e39ef0f7a57da8332372a2b4aa9a212cd99e1f140c02efa3331119ce11d,lightgbm__fold_04__excitement__b112005d__weighted_aug__5d013e39ef0f
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,b1c2f044,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,110,27,137,d16a72e8286a6562e6eddd11a1d21a645202dd843c6cee29292b931c3834e94f,200,102,302,8d08c3eed7bc5a1c88f74188adb256cd9f678dd66d87778b83c3b40eef3f412a,1.0,379.29545454545456,1.7240702479338843,7.0239898989899,189.64772727272728,189.64772727272728,d27cde85d2eb2aed63006a16ec005703e9857ba694402a530c045d68af245996,lightgbm__fold_04__excitement__b1c2f044__weighted_aug__d27cde85d2eb
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,d151b0c4,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,18,83,101,c0c0b391e2a112d8a3cd1ebf656a8b4c1c2d90ae3806d7266f392d07e54a2828,210,183,393,ed2c303fff7cb5b47a144edd55c3530e21a56b5924751c60bc8d7dc5fb74fc72,1.0,379.29545454545456,10.53598484848485,2.2849123767798467,189.64772727272728,189.64772727272728,f80fe2963364c276a42d006b54dd45342ad01b6807e260eb80f61009a7ce2fbf,lightgbm__fold_04__excitement__d151b0c4__weighted_aug__f80fe2963364
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,f1a0c120,excitement,target_excitement,-10,371,1800,16689,44,2bf159cea185c08806e5852a0521171522678bfd8d04d9dfff4d87344dd97627,01a9a36af7fd4938668057f58a4af0d4815b36985a13f61e071f1297e75e14d1,49,35,84,2912c828ec0033c87fbb1d5c3021eef1708170e48950dea1b3cefc53a904d996,98,88,186,d7a5ffe4e6c0b29c70df9ab7c6a5f0a26923753389df7b50134973144795f3bd,1.0,379.29545454545456,3.870361781076067,5.418506493506494,189.64772727272728,189.6477272727273,7e56043d91c68d5457f1168029ca89899a7194d359ffd3d05ece83a4824dbd60,lightgbm__fold_04__excitement__f1a0c120__weighted_aug__7e56043d91c6
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,01c2a0d8,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,48,54,102,18b371f0d8712b0c13aafe82f2cc55f6055d1d650c8d1f228126d9a79129dcf0,31,185,216,564b0da1774b311d8a81b434de6ecf15f3088682dcb99f92d6812e5c90f5073e,1.0,379.27272727272725,3.9507575757575757,3.5117845117845117,189.63636363636363,189.63636363636363,c92c0534fef48faaa97f42b14214c407853ed19dde8ba8937748709c1a93d965,lightgbm__fold_04__focus__01c2a0d8__weighted_aug__c92c0534fef4
lightgbm,LGBMClassifier,6f5020a62aa64b2ba8e9eeb74b2bb836f9767f0e14b46b7d244a45e2f8dda4ec,4,40009139,focus,target_focus,-10,371,1800,16688,44,433fdfdab7418b3ac1b1eba53628b0a707ee15dfd4099c8f04fe8c7220275e8e,bcbf7453b6c3768b7f4446c03f027f80397a24d1f0f54a82146b8fe6d4a67bdf,36,54,90,b957da1e03893837b7bc1c0429f94015a564b8c7da08330b5deb6f3efb7bd1a1,136,52,188,3bd000be8a7d6e68fe9e8d63562fef606f801abe484e86258e93eaf94a4b0738,1.0,379.27272727272725,5.267676767676767,3.5117845117845117,189.63636363636363,189.63636363636363,415c7360dd8773639bc1533e7ff841dbcc32774727a9136bb2ea0fdef8d8a028,lightgbm__fold_04__focus__40009139__weighted_aug__415c7360dd87
