model,outer_fold,pm,subject_id,budget_seconds,budget_minutes,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,threshold_shift_from_0_5,median_probability_low,median_probability_high,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc
xgboost,1,interest,30c140ca,300,5.0,True,18,9,27,True,False,nonseparated_medians,0.5,0.0,0.5203781425952911,0.22446295619010925,254,12,266,f30d453e556bd9356b7be8f614d5c9ddd3578b19eb35dbcdcbb6b5a580ab59cb,0.5085301837270341,0.5085301837270341,0.0,0.29972739309915103,0.29972739309915103,0.0,0.35039370078740156,0.35039370078740156,0.0,0.6666666666666666,0.6666666666666666,0.0,0.501616010939151,0.501616010939151,0.0,0.36466165413533835,0.36466165413533835,0.0,0.5488845144356955,0.07447352065689285
xgboost,1,interest,30c140ca,600,10.0,True,23,33,56,True,False,nonseparated_medians,0.5,0.0,0.5884227156639099,0.2847316563129425,254,12,266,f30d453e556bd9356b7be8f614d5c9ddd3578b19eb35dbcdcbb6b5a580ab59cb,0.5085301837270341,0.5085301837270341,0.0,0.29972739309915103,0.29972739309915103,0.0,0.35039370078740156,0.35039370078740156,0.0,0.6666666666666666,0.6666666666666666,0.0,0.501616010939151,0.501616010939151,0.0,0.36466165413533835,0.36466165413533835,0.0,0.5488845144356955,0.07447352065689285
xgboost,1,interest,30c140ca,900,15.0,True,24,62,86,True,False,nonseparated_medians,0.5,0.0,0.5887655913829803,0.29182247817516327,254,12,266,f30d453e556bd9356b7be8f614d5c9ddd3578b19eb35dbcdcbb6b5a580ab59cb,0.5085301837270341,0.5085301837270341,0.0,0.29972739309915103,0.29972739309915103,0.0,0.35039370078740156,0.35039370078740156,0.0,0.6666666666666666,0.6666666666666666,0.0,0.501616010939151,0.501616010939151,0.0,0.36466165413533835,0.36466165413533835,0.0,0.5488845144356955,0.07447352065689285
lightgbm,1,interest,30c140ca,300,5.0,True,18,9,27,True,False,nonseparated_medians,0.5,0.0,0.6622344673628064,0.3765090224181385,254,12,266,f30d453e556bd9356b7be8f614d5c9ddd3578b19eb35dbcdcbb6b5a580ab59cb,0.5226377952755905,0.5226377952755905,0.0,0.27090361445783134,0.27090361445783134,0.0,0.2952755905511811,0.2952755905511811,0.0,0.75,0.75,0.0,0.5047054009819968,0.5047054009819968,0.0,0.3157894736842105,0.3157894736842105,0.0,0.5144356955380578,0.08504034604433355
lightgbm,1,interest,30c140ca,600,10.0,True,23,33,56,True,False,nonseparated_medians,0.5,0.0,0.6716087474270814,0.4930521481401224,254,12,266,f30d453e556bd9356b7be8f614d5c9ddd3578b19eb35dbcdcbb6b5a580ab59cb,0.5226377952755905,0.5226377952755905,0.0,0.27090361445783134,0.27090361445783134,0.0,0.2952755905511811,0.2952755905511811,0.0,0.75,0.75,0.0,0.5047054009819968,0.5047054009819968,0.0,0.3157894736842105,0.3157894736842105,0.0,0.5144356955380578,0.08504034604433355
lightgbm,1,interest,30c140ca,900,15.0,True,24,62,86,True,False,nonseparated_medians,0.5,0.0,0.675561537816562,0.4962149468660372,254,12,266,f30d453e556bd9356b7be8f614d5c9ddd3578b19eb35dbcdcbb6b5a580ab59cb,0.5226377952755905,0.5226377952755905,0.0,0.27090361445783134,0.27090361445783134,0.0,0.2952755905511811,0.2952755905511811,0.0,0.75,0.75,0.0,0.5047054009819968,0.5047054009819968,0.0,0.3157894736842105,0.3157894736842105,0.0,0.5144356955380578,0.08504034604433355
xgboost,1,focus,30c140ca,300,5.0,True,22,2,24,True,True,adapted,0.2940743016079068,-0.20592569839209318,0.049251334741711617,0.538897268474102,113,111,224,7b60845fd3eb3631be79bca80709de23383eefce9f7fd7fe5a1d603f15c7e6fd,0.7347923144383322,0.780395439687475,0.045603125249142895,0.7244772447724477,0.7789191693355086,0.05444192456306096,0.9380530973451328,0.8761061946902655,-0.06194690265486724,0.5315315315315315,0.6846846846846847,0.15315315315315314,0.7824127349443806,0.791625207296849,0.00921247235246847,0.7366071428571429,0.78125,0.044642857142857095,0.8604002232320817,0.8758174773552707
xgboost,1,focus,30c140ca,600,10.0,True,47,4,51,True,True,adapted,0.1592334066517651,-0.3407665933482349,0.008399014361202717,0.3100677989423275,113,111,224,7b60845fd3eb3631be79bca80709de23383eefce9f7fd7fe5a1d603f15c7e6fd,0.7347923144383322,0.7632544048473252,0.028462090408993057,0.7244772447724477,0.7632749097724871,0.03879766500003945,0.9380530973451328,0.7787610619469026,-0.15929203539823011,0.5315315315315315,0.7477477477477478,0.21621621621621623,0.7824127349443806,0.7635696040868454,-0.018843130857535195,0.7366071428571429,0.7633928571428571,0.02678571428571419,0.8604002232320817,0.8758174773552707
xgboost,1,focus,30c140ca,900,15.0,True,73,4,77,True,True,adapted,0.1582886129617691,-0.3417113870382309,0.006509426981210709,0.3100677989423275,113,111,224,7b60845fd3eb3631be79bca80709de23383eefce9f7fd7fe5a1d603f15c7e6fd,0.7347923144383322,0.7588296260862633,0.024037311647931103,0.7244772447724477,0.7588516746411483,0.03437442986870065,0.9380530973451328,0.7699115044247787,-0.16814159292035402,0.5315315315315315,0.7477477477477478,0.21621621621621623,0.7824127349443806,0.7589948145193458,-0.023417920425034766,0.7366071428571429,0.7589285714285714,0.022321428571428492,0.8604002232320817,0.8758174773552707
lightgbm,1,focus,30c140ca,300,5.0,True,22,2,24,True,True,adapted,0.3706200777634047,-0.12937992223659528,0.1620624036046202,0.5791777519221892,113,111,224,7b60845fd3eb3631be79bca80709de23383eefce9f7fd7fe5a1d603f15c7e6fd,0.7170931993940843,0.75779319142151,0.04069999202742569,0.7079893227388416,0.7545255296696161,0.046536206930774426,0.9026548672566371,0.8849557522123894,-0.017699115044247704,0.5315315315315315,0.6306306306306306,0.09909909909909909,0.7525974025974026,0.776296676065966,0.023699273468563375,0.71875,0.7589285714285714,0.0401785714285714,0.8380770150681656,0.856241295789452
lightgbm,1,focus,30c140ca,600,10.0,True,47,4,51,True,True,adapted,0.2263874744373277,-0.2736125255626723,0.10808081421580538,0.34469413465885,113,111,224,7b60845fd3eb3631be79bca80709de23383eefce9f7fd7fe5a1d603f15c7e6fd,0.7170931993940843,0.7281750777325999,0.011081878338515594,0.7079893227388416,0.727020277694536,0.0190309549556944,0.9026548672566371,0.672566371681416,-0.23008849557522115,0.5315315315315315,0.7837837837837838,0.25225225225225223,0.7525974025974026,0.7308064516129033,-0.021790950984499347,0.71875,0.7276785714285714,0.008928571428571397,0.8380770150681656,0.856241295789452
lightgbm,1,focus,30c140ca,900,15.0,True,73,4,77,True,True,adapted,0.2135276710975251,-0.28647232890247487,0.0823612075362002,0.34469413465885,113,111,224,7b60845fd3eb3631be79bca80709de23383eefce9f7fd7fe5a1d603f15c7e6fd,0.7170931993940843,0.7149804671928566,-0.0021127322012277627,0.7079893227388416,0.7128205128205127,0.0048311900816710995,0.9026548672566371,0.6371681415929203,-0.2654867256637168,0.5315315315315315,0.7927927927927928,0.26126126126126126,0.7525974025974026,0.7200326397388821,-0.0325647628585205,0.71875,0.7142857142857143,-0.004464285714285698,0.8380770150681656,0.856241295789452
xgboost,1,attention,3110e0c7,300,5.0,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.5367647058823529,0.5367647058823529,0.0,0.3512517713745867,0.3512517713745867,0.0,1.0,1.0,0.0,0.07352941176470588,0.07352941176470588,0.0,0.6971153846153846,0.6971153846153846,0.0,0.42201834862385323,0.42201834862385323,0.0,0.8805595408895266,0.9359204956638643
xgboost,1,attention,3110e0c7,600,10.0,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.5367647058823529,0.5367647058823529,0.0,0.3512517713745867,0.3512517713745867,0.0,1.0,1.0,0.0,0.07352941176470588,0.07352941176470588,0.0,0.6971153846153846,0.6971153846153846,0.0,0.42201834862385323,0.42201834862385323,0.0,0.8805595408895266,0.9359204956638643
xgboost,1,attention,3110e0c7,900,15.0,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.5367647058823529,0.5367647058823529,0.0,0.3512517713745867,0.3512517713745867,0.0,1.0,1.0,0.0,0.07352941176470588,0.07352941176470588,0.0,0.6971153846153846,0.6971153846153846,0.0,0.42201834862385323,0.42201834862385323,0.0,0.8805595408895266,0.9359204956638643
lightgbm,1,attention,3110e0c7,300,5.0,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.5661764705882353,0.5661764705882353,0.0,0.4076632587270885,0.4076632587270885,0.0,1.0,1.0,0.0,0.1323529411764706,0.1323529411764706,0.0,0.705,0.705,0.0,0.45871559633027525,0.45871559633027525,0.0,0.8228120516499282,0.8808672870353205
lightgbm,1,attention,3110e0c7,600,10.0,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.5661764705882353,0.5661764705882353,0.0,0.4076632587270885,0.4076632587270885,0.0,1.0,1.0,0.0,0.1323529411764706,0.1323529411764706,0.0,0.705,0.705,0.0,0.45871559633027525,0.45871559633027525,0.0,0.8228120516499282,0.8808672870353205
lightgbm,1,attention,3110e0c7,900,15.0,True,0,0,0,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,41,68,109,42ef7e503ebe0f60b7de8eeb585c48440f02b30392b16a9c9f45196726ea1fe7,0.5661764705882353,0.5661764705882353,0.0,0.4076632587270885,0.4076632587270885,0.0,1.0,1.0,0.0,0.1323529411764706,0.1323529411764706,0.0,0.705,0.705,0.0,0.45871559633027525,0.45871559633027525,0.0,0.8228120516499282,0.8808672870353205
xgboost,1,engagement,3110e0c7,300,5.0,True,0,13,13,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,93,127,220,40526bdf42e31a5549cbdda9415c0cc94adbca909723da0ab93d836f0473cc73,0.6181525696384726,0.6181525696384726,0.0,0.6181525696384726,0.6181525696384726,0.0,0.5591397849462365,0.5591397849462365,0.0,0.6771653543307087,0.6771653543307087,0.0,0.6181525696384726,0.6181525696384726,0.0,0.6272727272727273,0.6272727272727273,0.0,0.6858860384387435,0.7439510185103313
xgboost,1,engagement,3110e0c7,600,10.0,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,93,127,220,40526bdf42e31a5549cbdda9415c0cc94adbca909723da0ab93d836f0473cc73,0.6181525696384726,0.6181525696384726,0.0,0.6181525696384726,0.6181525696384726,0.0,0.5591397849462365,0.5591397849462365,0.0,0.6771653543307087,0.6771653543307087,0.0,0.6181525696384726,0.6181525696384726,0.0,0.6272727272727273,0.6272727272727273,0.0,0.6858860384387435,0.7439510185103313
xgboost,1,engagement,3110e0c7,900,15.0,True,1,40,41,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,93,127,220,40526bdf42e31a5549cbdda9415c0cc94adbca909723da0ab93d836f0473cc73,0.6181525696384726,0.6181525696384726,0.0,0.6181525696384726,0.6181525696384726,0.0,0.5591397849462365,0.5591397849462365,0.0,0.6771653543307087,0.6771653543307087,0.0,0.6181525696384726,0.6181525696384726,0.0,0.6272727272727273,0.6272727272727273,0.0,0.6858860384387435,0.7439510185103313
lightgbm,1,engagement,3110e0c7,300,5.0,True,0,13,13,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,93,127,220,40526bdf42e31a5549cbdda9415c0cc94adbca909723da0ab93d836f0473cc73,0.5815764964863263,0.5815764964863263,0.0,0.5817129029470227,0.5817129029470227,0.0,0.46236559139784944,0.46236559139784944,0.0,0.7007874015748031,0.7007874015748031,0.0,0.5855759836575185,0.5855759836575185,0.0,0.6,0.6,0.0,0.6429599525865718,0.7157062612744685
lightgbm,1,engagement,3110e0c7,600,10.0,True,0,20,20,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,93,127,220,40526bdf42e31a5549cbdda9415c0cc94adbca909723da0ab93d836f0473cc73,0.5815764964863263,0.5815764964863263,0.0,0.5817129029470227,0.5817129029470227,0.0,0.46236559139784944,0.46236559139784944,0.0,0.7007874015748031,0.7007874015748031,0.0,0.5855759836575185,0.5855759836575185,0.0,0.6,0.6,0.0,0.6429599525865718,0.7157062612744685
lightgbm,1,engagement,3110e0c7,900,15.0,True,1,40,41,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,93,127,220,40526bdf42e31a5549cbdda9415c0cc94adbca909723da0ab93d836f0473cc73,0.5815764964863263,0.5815764964863263,0.0,0.5817129029470227,0.5817129029470227,0.0,0.46236559139784944,0.46236559139784944,0.0,0.7007874015748031,0.7007874015748031,0.0,0.5855759836575185,0.5855759836575185,0.0,0.6,0.6,0.0,0.6429599525865718,0.7157062612744685
xgboost,1,excitement,3110e0c7,300,5.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,76,213,289,002339eb169f62f374697b6810e26819e9f25269018bfcea2f3c7a9c90cbca43,0.8060291574005436,0.8060291574005436,0.0,0.7602181689585288,0.7602181689585288,0.0,0.8421052631578947,0.8421052631578947,0.0,0.7699530516431925,0.7699530516431925,0.0,0.7490949316170554,0.7490949316170554,0.0,0.7889273356401384,0.7889273356401384,0.0,0.878922658759575,0.9570509043129056
xgboost,1,excitement,3110e0c7,600,10.0,True,9,1,10,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,76,213,289,002339eb169f62f374697b6810e26819e9f25269018bfcea2f3c7a9c90cbca43,0.8060291574005436,0.8060291574005436,0.0,0.7602181689585288,0.7602181689585288,0.0,0.8421052631578947,0.8421052631578947,0.0,0.7699530516431925,0.7699530516431925,0.0,0.7490949316170554,0.7490949316170554,0.0,0.7889273356401384,0.7889273356401384,0.0,0.878922658759575,0.9570509043129056
xgboost,1,excitement,3110e0c7,900,15.0,True,17,4,21,True,True,adapted,0.16275760921416804,-0.33724239078583196,0.0002454001223668456,0.32526981830596924,76,213,289,002339eb169f62f374697b6810e26819e9f25269018bfcea2f3c7a9c90cbca43,0.8060291574005436,0.785334815913022,-0.020694341487521584,0.7602181689585288,0.7582275788727402,-0.0019905900857886127,0.8421052631578947,0.7631578947368421,-0.07894736842105254,0.7699530516431925,0.8075117370892019,0.03755868544600938,0.7490949316170554,0.7455608718766613,-0.003534059740394113,0.7889273356401384,0.7958477508650519,0.00692041522491349,0.878922658759575,0.9570509043129056
lightgbm,1,excitement,3110e0c7,300,5.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,76,213,289,002339eb169f62f374697b6810e26819e9f25269018bfcea2f3c7a9c90cbca43,0.8036817395601681,0.8036817395601681,0.0,0.756945198046663,0.756945198046663,0.0,0.8421052631578947,0.8421052631578947,0.0,0.7652582159624414,0.7652582159624414,0.0,0.7464160401002506,0.7464160401002506,0.0,0.7854671280276817,0.7854671280276817,0.0,0.8689152458611316,0.947560686635036
lightgbm,1,excitement,3110e0c7,600,10.0,True,9,1,10,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,76,213,289,002339eb169f62f374697b6810e26819e9f25269018bfcea2f3c7a9c90cbca43,0.8036817395601681,0.8036817395601681,0.0,0.756945198046663,0.756945198046663,0.0,0.8421052631578947,0.8421052631578947,0.0,0.7652582159624414,0.7652582159624414,0.0,0.7464160401002506,0.7464160401002506,0.0,0.7854671280276817,0.7854671280276817,0.0,0.8689152458611316,0.947560686635036
lightgbm,1,excitement,3110e0c7,900,15.0,True,17,4,21,True,True,adapted,0.15730856063928914,-0.3426914393607109,0.0021444304977769773,0.3124726907808013,76,213,289,002339eb169f62f374697b6810e26819e9f25269018bfcea2f3c7a9c90cbca43,0.8036817395601681,0.7425562144798616,-0.06112552508030644,0.756945198046663,0.7353837378604344,-0.02156146018622862,0.8421052631578947,0.6447368421052632,-0.19736842105263153,0.7652582159624414,0.8403755868544601,0.07511737089201875,0.7464160401002506,0.729646742309042,-0.016769297791208615,0.7854671280276817,0.7889273356401384,0.0034602076124566894,0.8689152458611316,0.947560686635036
xgboost,1,stress,3110e0c7,300,5.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,81,216,770a52cd6366b26f62cee8630dbadee8f57dd539a960f39842382d4c70a5101a,0.36296296296296293,0.36296296296296293,0.0,0.2531656937584194,0.2531656937584194,0.0,0.05925925925925926,0.05925925925925926,0.0,0.6666666666666666,0.6666666666666666,0.0,0.2634569850039463,0.2634569850039463,0.0,0.28703703703703703,0.28703703703703703,0.0,0.43200731595793324,0.4149821500543072
xgboost,1,stress,3110e0c7,600,10.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,81,216,770a52cd6366b26f62cee8630dbadee8f57dd539a960f39842382d4c70a5101a,0.36296296296296293,0.36296296296296293,0.0,0.2531656937584194,0.2531656937584194,0.0,0.05925925925925926,0.05925925925925926,0.0,0.6666666666666666,0.6666666666666666,0.0,0.2634569850039463,0.2634569850039463,0.0,0.28703703703703703,0.28703703703703703,0.0,0.43200731595793324,0.4149821500543072
xgboost,1,stress,3110e0c7,900,15.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,81,216,770a52cd6366b26f62cee8630dbadee8f57dd539a960f39842382d4c70a5101a,0.36296296296296293,0.36296296296296293,0.0,0.2531656937584194,0.2531656937584194,0.0,0.05925925925925926,0.05925925925925926,0.0,0.6666666666666666,0.6666666666666666,0.0,0.2634569850039463,0.2634569850039463,0.0,0.28703703703703703,0.28703703703703703,0.0,0.43200731595793324,0.4149821500543072
lightgbm,1,stress,3110e0c7,300,5.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,81,216,770a52cd6366b26f62cee8630dbadee8f57dd539a960f39842382d4c70a5101a,0.34320987654320984,0.34320987654320984,0.0,0.2337674000898069,0.2337674000898069,0.0,0.044444444444444446,0.044444444444444446,0.0,0.6419753086419753,0.6419753086419753,0.0,0.22936069455406471,0.22936069455406471,0.0,0.26851851851851855,0.26851851851851855,0.0,0.5058984910836762,0.5439929593457211
lightgbm,1,stress,3110e0c7,600,10.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,81,216,770a52cd6366b26f62cee8630dbadee8f57dd539a960f39842382d4c70a5101a,0.34320987654320984,0.34320987654320984,0.0,0.2337674000898069,0.2337674000898069,0.0,0.044444444444444446,0.044444444444444446,0.0,0.6419753086419753,0.6419753086419753,0.0,0.22936069455406471,0.22936069455406471,0.0,0.26851851851851855,0.26851851851851855,0.0,0.5058984910836762,0.5439929593457211
lightgbm,1,stress,3110e0c7,900,15.0,True,3,0,3,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,135,81,216,770a52cd6366b26f62cee8630dbadee8f57dd539a960f39842382d4c70a5101a,0.34320987654320984,0.34320987654320984,0.0,0.2337674000898069,0.2337674000898069,0.0,0.044444444444444446,0.044444444444444446,0.0,0.6419753086419753,0.6419753086419753,0.0,0.22936069455406471,0.22936069455406471,0.0,0.26851851851851855,0.26851851851851855,0.0,0.5058984910836762,0.5439929593457211
xgboost,1,relaxation,3110e0c7,300,5.0,True,11,0,11,False,False,ineligible_zero_shot_fallback,0.5,0.0,,,137,125,262,d94f9fc7a50190b20030fffc54924ce7b6da103ec9abd26b27d2d5d303760652,0.797956204379562,0.797956204379562,0.0,0.7988899385923476,0.7988899385923476,0.0,0.8759124087591241,0.8759124087591241,0.0,0.72,0.72,0.0,0.8076575218570998,0.8076575218570998,0.0,0.8015267175572519,0.8015267175572519,0.0,0.8332262773722628,0.8448999900110741
xgboost,1,relaxation,3110e0c7,600,10.0,True,14,2,16,True,True,adapted,0.4427513742848532,-0.05724862571514677,0.0008813072054181248,0.8846214413642883,137,125,262,d94f9fc7a50190b20030fffc54924ce7b6da103ec9abd26b27d2d5d303760652,0.797956204379562,0.791007299270073,-0.00694890510948909,0.7988899385923476,0.7918432203389831,-0.007046718253364448,0.8759124087591241,0.8540145985401459,-0.021897810218978186,0.72,0.728,0.008000000000000007,0.8076575218570998,0.7973271284529562,-0.010330393404143656,0.8015267175572519,0.7938931297709924,-0.007633587786259555,0.8332262773722628,0.8448999900110741
xgboost,1,relaxation,3110e0c7,900,15.0,True,18,4,22,True,True,adapted,0.4429863109544385,-0.05701368904556148,0.0013511805445887148,0.8846214413642883,137,125,262,d94f9fc7a50190b20030fffc54924ce7b6da103ec9abd26b27d2d5d303760652,0.797956204379562,0.791007299270073,-0.00694890510948909,0.7988899385923476,0.7918432203389831,-0.007046718253364448,0.8759124087591241,0.8540145985401459,-0.021897810218978186,0.72,0.728,0.008000000000000007,0.8076575218570998,0.7973271284529562,-0.010330393404143656,0.8015267175572519,0.7938931297709924,-0.007633587786259555,0.8332262773722628,0.8448999900110741
