model,budget_seconds,subject_id,n_pm,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy
lightgbm,300,21a031f6,1,0.7854301140746154,0.7263021150489182,-0.05912799902569721,0.785665529010239,0.7129049111807733,-0.07276061782946575,0.8322981366459627,0.968944099378882,0.1366459627329193,0.738562091503268,0.48366013071895425,-0.25490196078431376,0.7886288998357964,0.8002693239967681,0.011640424160971663,0.7866242038216561,0.732484076433121,-0.05414012738853513
lightgbm,300,30908049,2,0.7562302137147083,0.775640950909142,0.01941073719443359,0.7835245080846942,0.6999732695147439,-0.08355123856995034,0.658555403881536,0.9208855124933231,0.262330108611787,0.8539050235478807,0.6303963893249608,-0.2235086342229199,0.8539156642839859,0.741519639704711,-0.11239602457927489,0.8744762557860448,0.7263329333104749,-0.14814332247557
lightgbm,300,30c140ca,3,0.7830480324175313,0.7840425759946273,0.000994543577095941,0.7584969984412954,0.776379335551202,0.01788233710990676,0.8615323461868369,0.8086111047888491,-0.05292124139798778,0.7045637186482256,0.7594740472004053,0.054910328552179664,0.7789292328882454,0.7804796417858473,0.0015504088976019403,0.7649255456899741,0.7858365044130858,0.020910958723111883
lightgbm,300,40009139,4,0.831191625726833,0.8384442211614089,0.007252595434575904,0.8367689275036633,0.8374947105572726,0.0007257830536094023,0.7505266499231513,0.9233263844129337,0.17279973448978242,0.9118566015305146,0.7535620579098841,-0.15829454362063056,0.8646995943938351,0.8572863422890437,-0.007413252104791629,0.8517315634916467,0.8475015065160508,-0.004230056975595892
lightgbm,300,40f0714a,3,0.7693351024620374,0.7860017691287041,0.016666666666666646,0.7763305406893132,0.7982442994451772,0.021913758755864026,0.9736842105263158,0.9736842105263158,0.0,0.5649859943977591,0.5983193277310924,0.03333333333333335,0.8666996047430832,0.8719696969696971,0.005270092226613972,0.8211832043422379,0.8340037171627507,0.01282051282051285
lightgbm,300,41e2010c,4,0.7474204076093185,0.8326104998233355,0.085190092214017,0.7042874396359114,0.7820748809798224,0.07778744134391077,0.8158410548823949,0.9169668312799104,0.10112577639751552,0.6789997603362423,0.7482541683667607,0.06925440803051855,0.7990093489222623,0.7899156372785505,-0.009093711643711727,0.7575356347787099,0.812418429289164,0.054882794510454094
lightgbm,300,5001d09a,6,0.7941969555784921,0.8164671135329007,0.022270157954408547,0.7791212306017304,0.7982160978447165,0.019094867242986185,0.9337410274910276,0.9133528508528509,-0.02038817663817664,0.6546528836659568,0.7195813762129507,0.06492849254699375,0.8185279079822855,0.8146410724892109,-0.003886835493074651,0.8190703993818195,0.8311998966106847,0.012129497228865305
lightgbm,300,50c02189,5,0.6395673139581771,0.7331436357726042,0.0935763218144272,0.5698412658962252,0.7242373292445745,0.1543960633483493,0.4046807621323584,0.761901376942577,0.35722061481021844,0.8744538657839958,0.7043858946026317,-0.17006797118136402,0.7053653713119432,0.7311703429431223,0.025804971631178987,0.6566798796763578,0.7372816432819673,0.08060176360560965
lightgbm,300,517001af,4,0.8653062842548178,0.8833306820128759,0.018024397758058114,0.8400975198397328,0.852341577533101,0.012244057693368393,0.7774307503278174,0.9708953707597587,0.1934646204319412,0.9531818181818181,0.7957659932659933,-0.15741582491582493,0.8650674450014479,0.8618337991855094,-0.0032336458159386294,0.8635440648569176,0.8973262081465772,0.03378214328965956
lightgbm,300,6030f0fd,4,0.7908047879017541,0.8167243230853478,0.02591953518359366,0.7627130838184891,0.7879996825580506,0.02528659873956146,0.8568009413883215,0.8172807950743477,-0.03952014631397385,0.7248086344151867,0.8161678510963479,0.09135921668116112,0.7670193897031801,0.7769839546445593,0.0099645649413794,0.8016332032657485,0.8151437312488236,0.013510527983075005
lightgbm,300,7072a0e0,4,0.7522929842053432,0.7624788621727933,0.010185877967450074,0.6671038586288139,0.7049814445562722,0.03787758592745821,0.9199119877072941,0.8587182285472673,-0.06119375916002673,0.5846739807033924,0.6662394957983193,0.08156551509492686,0.7196928375266287,0.7400312078650242,0.02033837033839539,0.7018769083059739,0.747222099483404,0.045345191177429994
lightgbm,300,7092f07b,4,0.6656508636493457,0.6530070227179632,-0.012643840931382544,0.6668994201726932,0.6488502736844588,-0.018049146488234497,0.8330597109533469,0.7945446066357578,-0.038515104317589116,0.49824201634534454,0.5114694388001686,0.013227422454824077,0.7766609445870856,0.7820743229973903,0.005413378410304842,0.7453608224815705,0.744799935699091,-0.0005608867824796471
