model,outer_fold,subject_id,pm,calibration_low,calibration_high,calibration_extreme,budget_fully_available,logit_calibration_eligible,logit_calibration_applied,logit_offset,equivalent_original_probability_threshold,frozen_median_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_brier,personalized_brier,brier_improvement,zero_shot_log_loss,personalized_log_loss,log_loss_improvement,zero_shot_ece10,personalized_ece10,zero_shot_balanced_accuracy,frozen_median_balanced_accuracy,candidate_balanced_accuracy,delta_balanced_accuracy_vs_median,delta_balanced_accuracy_vs_zero,zero_shot_macro_f1,frozen_median_macro_f1,candidate_macro_f1,delta_macro_f1_vs_median,delta_macro_f1_vs_zero
lightgbm,5,0110f12e,interest,48,31,79,True,True,True,-0.991503378699427,0.7293847655010133,0.5592253008925766,87,205,292,6503ba40faff8d93881a19984721146ac4c77a4f907d9ab7c4f93d09a8ee7e18,0.11621884543959263,0.14171043541448686,-0.02549158997489423,0.3620673938553714,0.47280167019121677,-0.11073427633584537,0.07936353873270448,0.16361140177527486,0.8218110456966639,0.8251191477432016,0.8533221194280909,0.028202971684889278,0.03151107373142703,0.8049692759818328,0.8060161564625851,0.8082344026269259,0.0022182461643408535,0.0032651266450931526
xgboost,5,0110f12e,focus,31,42,73,True,True,True,0.3130872729875266,0.4223613499789507,0.5232160836458206,188,125,313,d730937c1aa6916184c21b9f44ba81aa0a827946bc0caa11865e86704f20d75f,0.20020954397229673,0.20678435763038364,-0.006574813658086903,0.6794153621474762,0.6887393613342597,-0.009323999186783505,0.1613638685914292,0.16946237990893206,0.7269361702127659,0.7229361702127659,0.7163404255319148,-0.006595744680851112,-0.010595744680851116,0.7283946649525952,0.7246373701828169,0.7135177216921087,-0.011119648490708234,-0.014876943260486497
lightgbm,5,0110f12e,focus,31,42,73,True,True,True,0.43950140543746363,0.39185978076767364,0.5355455577196107,188,125,313,d730937c1aa6916184c21b9f44ba81aa0a827946bc0caa11865e86704f20d75f,0.1730848865145259,0.18807051777269168,-0.014985631258165794,0.5426831193770695,0.5734237217647735,-0.03074060238770404,0.09915916637389588,0.15857082729038383,0.7522127659574469,0.7535106382978723,0.7443404255319148,-0.00917021276595753,-0.007872340425532087,0.7559559906436801,0.7594422485726833,0.7385129490392648,-0.02092929953341849,-0.017443041604415344
xgboost,5,0182e16c,attention,110,13,123,True,True,True,-2.6930023943607564,0.936612466318228,0.3577373959124088,150,111,261,6f919459db5382b81772edda72e8a1ed908d59b7a87e4c13811af2f9c521d7a5,0.14394981338893564,0.18910046946088532,-0.04515065607194968,0.5966016682604641,0.7170791552988718,-0.12047748703840766,0.11055923469604917,0.1952340405237609,0.8087387387387388,0.8371171171171171,0.7281081081081081,-0.109009009009009,-0.0806306306306307,0.8056879094699225,0.8269358284830177,0.7327188940092166,-0.09421693447380108,-0.07296901546070589
lightgbm,5,0182e16c,attention,110,13,123,True,True,True,-2.079285913205217,0.8888735172450518,0.4712262449271412,150,111,261,6f919459db5382b81772edda72e8a1ed908d59b7a87e4c13811af2f9c521d7a5,0.13034722409039498,0.21075575974729566,-0.08040853565690068,0.44343601380096476,0.613654739970541,-0.17021872616957623,0.08144708402126478,0.2237788459506882,0.8345945945945946,0.8279279279279279,0.6198198198198198,-0.2081081081081081,-0.2147747747747748,0.829594017094017,0.8221227924617756,0.600826228355454,-0.2212965641063216,-0.22876778873856307
xgboost,5,0182e16c,engagement,33,72,105,True,True,True,-0.35423942297474753,0.5876452490366788,0.7579803466796875,86,164,250,4e829c341107560176f571e9d8e23fbf22c595410c2b7d891e19bde13d5a8eaf,0.2523645509019424,0.27223971240966516,-0.019875161507722783,0.7605740381551277,0.8129157160947919,-0.052341677939664155,0.22827026711024517,0.2520478520795436,0.6423709585933068,0.6176262053318208,0.6259926262053319,0.008366420873511138,-0.016378332387974925,0.6238114923522117,0.5599718381976446,0.5949186596668612,0.03494682146921657,-0.028892832685350478
lightgbm,5,0182e16c,engagement,33,72,105,True,True,True,-0.11190743452220683,0.5279476983262943,0.709704656904282,86,164,250,4e829c341107560176f571e9d8e23fbf22c595410c2b7d891e19bde13d5a8eaf,0.18283948229317987,0.18819856981579428,-0.005359087522614409,0.5349886667792562,0.5463914967974006,-0.01140283001814446,0.1284101101843809,0.14237478346038412,0.6944838343732275,0.6356352807714124,0.7000141803743618,0.0643788996029494,0.005530346001134334,0.6868296868296868,0.5798319327731092,0.68951496282686,0.1096830300537508,0.0026852759971731643
xgboost,5,0182e16c,excitement,145,7,152,True,False,False,0.0,0.4941783798858523,0.4941783798858523,223,26,249,a5ded7290f00a798a63186ddae6ab6182d64ac41e9be214d4b119c2ac5e7f9da,0.021830599083194964,0.021830599083194964,0.0,0.09404806773077579,0.09404806773077579,0.0,0.022564123745877327,0.022564123745877327,0.9525698516729907,0.9525698516729907,0.9525698516729907,0.0,0.0,0.9376876876876876,0.9376876876876876,0.9376876876876876,0.0,0.0
lightgbm,5,0182e16c,excitement,145,7,152,True,False,False,0.0,0.4720144533390508,0.4720144533390508,223,26,249,a5ded7290f00a798a63186ddae6ab6182d64ac41e9be214d4b119c2ac5e7f9da,0.024952583743198965,0.024952583743198965,0.0,0.09993486995292902,0.09993486995292902,0.0,0.04699165632018651,0.04699165632018651,0.950327699206623,0.950327699206623,0.950327699206623,0.0,0.0,0.9284629591627334,0.9284629591627334,0.9284629591627334,0.0,0.0
xgboost,5,0182e16c,stress,57,98,155,True,True,True,-3.3806495779895798,0.9670942829504928,0.9783215969800948,69,118,187,7a856be0c433dc6436037d0f02ddb4da3e4dd433db80bfff210c6cd5186c5238,0.25351671688514665,0.17221875324047364,0.08129796364467301,0.8203818254561428,0.5599590323029231,0.2604227931532197,0.25370177490174894,0.1335203487870658,0.5742446573323507,0.7942765905183002,0.7859248341930729,-0.008351756325227333,0.21168017686072216,0.5394088669950738,0.7580018980243293,0.7690543401552576,0.011052442130928375,0.2296454731601838
lightgbm,5,0182e16c,stress,57,98,155,True,True,True,-0.9255357127357922,0.7161687013381712,0.8214770606432908,69,118,187,7a856be0c433dc6436037d0f02ddb4da3e4dd433db80bfff210c6cd5186c5238,0.16609296348416108,0.12233848209877515,0.04375448138538593,0.4658885625022163,0.36758220989499485,0.09830635260722143,0.17884381738401361,0.11250798221975472,0.6219602063375093,0.8470277573077868,0.7347703267010562,-0.11225743060673055,0.11281012036354698,0.6092647348708851,0.8374838922353083,0.744535519125683,-0.09294837310962523,0.135270784254798
xgboost,5,0182e16c,relaxation,90,3,93,True,False,False,0.0,0.0007373705902864,0.0007373705902864,198,40,238,b5b4391f25a6089e4c17f29b8ddd5fc2b6028a0537b86af8958799aa8f289d46,0.11696251187506287,0.11696251187506287,0.0,0.5749193116594523,0.5749193116594523,0.0,0.12613954175816783,0.12613954175816783,0.6125,0.8996212121212122,0.8996212121212122,0.0,0.2871212121212121,0.6473737035797926,0.8629821531375936,0.8629821531375936,0.0,0.215608449557801
lightgbm,5,0182e16c,relaxation,90,3,93,True,False,False,0.0,0.0124242587454635,0.0124242587454635,198,40,238,b5b4391f25a6089e4c17f29b8ddd5fc2b6028a0537b86af8958799aa8f289d46,0.0872157974640554,0.0872157974640554,0.0,0.2867324069052837,0.2867324069052837,0.0,0.09999367310249288,0.09999367310249288,0.65,0.8815656565656566,0.8815656565656566,0.0,0.23156565656565653,0.6977503628447025,0.7764181621100807,0.7764181621100807,0.0,0.07866779926537826
xgboost,5,0182e16c,interest,25,122,147,True,True,True,7.2101908360907085,0.0007384703695588172,0.0242521190375555,85,143,228,6f5d296ebce203e0e588f11be6fb911720322e60cfe4742fdab55727222aae34,0.2396347158563957,0.1464525844198163,0.09318213143657941,0.9942261245135149,0.49014975269692995,0.5040763718165849,0.30545629417951115,0.15546466890084715,0.7517482517482518,0.8853969559851913,0.7483340189222543,-0.13706293706293704,-0.0034142328259975097,0.6875808163659172,0.8724424552429668,0.7654320987654321,-0.10701035647753476,0.07785128239951489
lightgbm,5,0182e16c,interest,25,122,147,True,True,True,3.938761917899865,0.019100379665165073,0.1070259652542569,85,143,228,6f5d296ebce203e0e588f11be6fb911720322e60cfe4742fdab55727222aae34,0.23678726578310996,0.1376168945948076,0.09917037118830235,0.7078724673419188,0.435379217616527,0.2724932497253918,0.3061797421823311,0.16078779169949267,0.7061291649526944,0.8653640477169888,0.7259152612093789,-0.13944878650760995,0.019786096256684482,0.638095238095238,0.8574511425286893,0.7410030211480363,-0.11644812138065297,0.10290778305279824
xgboost,5,0182e16c,focus,88,19,107,True,True,True,-10.960818403398509,0.9999826312122904,0.9998884201049804,191,53,244,0868f0ee774bff248aa97501d3bbe13a6f8ef3a0059cc4315117e7297a3dd0de,0.6612338235264505,0.12647852696244552,0.534755296564005,3.9734154992016757,0.4281035614444088,3.545311937757267,0.6968763782833627,0.12400034712522764,0.5445026178010471,0.7736342981329645,0.6320754716981132,-0.1415588264348513,0.08757285389706604,0.2710164835164835,0.7755066517468606,0.6626369340943737,-0.11286971765248688,0.39162045057789024
lightgbm,5,0182e16c,focus,88,19,107,True,True,True,-6.491413416391035,0.9984858918178471,0.9937703476184254,191,53,244,0868f0ee774bff248aa97501d3bbe13a6f8ef3a0059cc4315117e7297a3dd0de,0.5785085170047967,0.14754822552755112,0.43096029147724557,2.2138012710222728,0.43658794767734843,1.7772133233449243,0.6497130369388924,0.11913265579640792,0.5418848167539267,0.7091771214066976,0.5094339622641509,-0.1997431591425467,-0.032450854489775804,0.2659067856344663,0.7149243116935894,0.45861068441713604,-0.25631362727645335,0.19270389878266975
xgboost,4,01c2a0d8,attention,89,59,148,True,True,True,-3.411928974265482,0.9680752723583538,0.8106889426708221,129,105,234,aa0d35b5066706ad664a3f547732f314d9c63fbc8cd3ca6d185f40b2d1b00c0d,0.18631521709815377,0.17634135463339,0.009973862464763755,0.7022889246519269,0.6382534895630517,0.06403543508887521,0.15370817264120448,0.13780545597468158,0.7839424141749722,0.7703211517165005,0.7588039867109635,-0.011517165005537011,-0.02513842746400874,0.7734008148946667,0.7681467889908258,0.7615489130434783,-0.006597875947347509,-0.011851901851188451
lightgbm,4,01c2a0d8,attention,89,59,148,True,True,True,-2.0150543716176372,0.882368651451589,0.7856837138465009,129,105,234,aa0d35b5066706ad664a3f547732f314d9c63fbc8cd3ca6d185f40b2d1b00c0d,0.16307539078890235,0.14445002625036135,0.018625364538540995,0.48606343686679593,0.44832654319309634,0.03773689367369959,0.13693857620576774,0.11083483214212152,0.7827242524916944,0.8099667774086379,0.7734219269102991,-0.03654485049833878,-0.009302325581395321,0.7686222808174028,0.8099667774086379,0.7769389155799589,-0.033027861828679006,0.008316634762556063
xgboost,4,01c2a0d8,engagement,41,49,90,True,True,True,-3.434526943857308,0.9687663356327916,0.8952232301235199,218,44,262,4af947be5370fcfb0b0ee503d128919382d3d108a0a9c2e8cf786f18bcf55886,0.3477816653237716,0.17424245346311834,0.17353921186065324,1.4142343566629914,0.5916708878734502,0.8225634687895411,0.40372264812094383,0.14787762664957163,0.7068390325271059,0.7077773144286905,0.658256880733945,-0.04952043369474557,-0.048582151793160944,0.5396586345381527,0.626192085304498,0.6333844903854835,0.007192405080985509,0.09372585584733084
lightgbm,4,01c2a0d8,engagement,41,49,90,True,True,True,-2.0059051256642206,0.8814156854614694,0.8571844798620041,218,44,262,4af947be5370fcfb0b0ee503d128919382d3d108a0a9c2e8cf786f18bcf55886,0.28383829049911535,0.14681243399807317,0.13702585650104218,0.9023990719943739,0.44028638941336457,0.4621126825810093,0.3612679621656136,0.10717969311078486,0.7366555462885738,0.6808798999165973,0.6765012510425354,-0.004378648874061808,-0.060154295246038325,0.5799854262812727,0.6412494651262302,0.6521062271062271,0.010856761979996965,0.07212080082495442
xgboost,4,01c2a0d8,excitement,91,50,141,True,True,True,-0.998938906644921,0.7308499038719165,0.500844617956318,106,137,243,6cd7a72869784ddf8c9cb708a5c18dfdefd93e6e600bd2b4d77b35e8be6efbb9,0.12806022577074702,0.14968104741021515,-0.02162082163946813,0.6123915438045252,0.7599528599562337,-0.14756131615170853,0.14169163845795285,0.16491167339814494,0.8711954276270486,0.8711954276270486,0.8383487122985815,-0.03284671532846706,-0.03284671532846706,0.8559573206876111,0.8559573206876111,0.8185582405647569,-0.0373990801228542,-0.0373990801228542
lightgbm,4,01c2a0d8,excitement,91,50,141,True,True,True,-0.7955049469870843,0.6890121255230761,0.5101682768177985,106,137,243,6cd7a72869784ddf8c9cb708a5c18dfdefd93e6e600bd2b4d77b35e8be6efbb9,0.11164839230578455,0.13306576415070828,-0.021417371844923733,0.40349552487029544,0.5093193421823516,-0.1058238173120562,0.11704660916269999,0.15017032540987876,0.8701280815314695,0.8664784464949731,0.8529472524445669,-0.013531194050406148,-0.01718082908690255,0.8559670781893004,0.8518493429074652,0.8352542372881355,-0.016595105619329642,-0.020712840901164875
xgboost,4,01c2a0d8,stress,89,34,123,True,True,True,-6.043544459646531,0.9976324859081885,0.5942364856600761,131,91,222,3b315db7bfe716727c597c423616e3406e7b2d655c9e991137fd0627217e8815,0.053077340963892966,0.1141546708248054,-0.06107732986091244,0.2559958984721557,0.5497604407737151,-0.2937645423015594,0.05230702710612291,0.15277754682231226,0.9398540390906803,0.9436708329838102,0.8131868131868132,-0.13048401979699698,-0.12666722590386714,0.9354222074468085,0.9399488129174556,0.8277027027027026,-0.11224611021475295,-0.10771950474410585
lightgbm,4,01c2a0d8,stress,89,34,123,True,True,True,-3.876347032930486,0.9796944608078175,0.6805323103666256,131,91,222,3b315db7bfe716727c597c423616e3406e7b2d655c9e991137fd0627217e8815,0.056052160874031594,0.1243195633812896,-0.06826740250725802,0.19731608980910953,0.4791518675081462,-0.28183577769903667,0.050677574911061986,0.18247027617648964,0.9255096048989179,0.9369599865783071,0.7802197802197802,-0.15674020635852692,-0.14528982467913765,0.9255096048989179,0.9391588489511964,0.792929764014551,-0.14622908493664544,-0.13257984088436692
xgboost,4,01c2a0d8,relaxation,109,20,129,True,True,True,-1.112971815232965,0.7526827344345474,0.4997645057665068,172,88,260,70dadf5d9f37fcd4dd72d08607ce55999b72138c489affe9cf24a5c0f4a21d87,0.13512532113263567,0.1560068708650137,-0.02088154973237802,0.6657247502032623,0.8395350993293401,-0.17381034912607785,0.1491373021470271,0.17057069028049843,0.7641384778012685,0.7641384778012685,0.7527748414376321,-0.011363636363636465,-0.011363636363636465,0.7909007352941176,0.7909007352941176,0.7788260768695383,-0.012074658424579332,-0.012074658424579332
lightgbm,4,01c2a0d8,relaxation,109,20,129,True,True,True,-0.9191617114153932,0.7148712678372576,0.4909953624635382,172,88,260,70dadf5d9f37fcd4dd72d08607ce55999b72138c489affe9cf24a5c0f4a21d87,0.12008299981165929,0.14984828160738753,-0.029765281795728238,0.40758828912972916,0.5509555854433117,-0.14336729631358253,0.13796118226411014,0.17302955490187344,0.7641384778012685,0.7641384778012685,0.7300475687103594,-0.03409090909090917,-0.03409090909090917,0.7909007352941176,0.7909007352941176,0.7538461538461538,-0.03705458144796381,-0.03705458144796381
xgboost,4,01c2a0d8,interest,89,47,136,True,True,True,-3.5672410516784643,0.9725416088878717,0.5310238748788834,182,87,269,70493fabd30850fd3d09833f21b4923fdf46323f998247676b31d6fc9ee6c857,0.1034372003508171,0.15361887949673808,-0.05018167914592098,0.39529621089150224,0.6578456052799887,-0.26254939438848646,0.09327522105213641,0.1586405903276718,0.8386067955033473,0.8386067955033473,0.7131489200454717,-0.12545787545787557,-0.12545787545787557,0.8386067955033473,0.8386067955033473,0.7362745098039216,-0.10233228569942565,-0.10233228569942565
lightgbm,4,01c2a0d8,interest,89,47,136,True,True,True,-1.902571404984911,0.8701822812101312,0.5795524709106283,182,87,269,70493fabd30850fd3d09833f21b4923fdf46323f998247676b31d6fc9ee6c857,0.09451760945719465,0.11540280272741123,-0.02088519327021658,0.3293839730693074,0.43076026367237535,-0.10137629060306796,0.06621979959553384,0.11849179444251695,0.8640899330554503,0.8465959328028294,0.7823670582291272,-0.06422887457370219,-0.08172287482632312,0.8640899330554503,0.8528635778635779,0.8064578397823989,-0.04640573808117898,-0.05763209327305141
xgboost,4,01c2a0d8,focus,48,54,102,True,True,True,-3.6342627322111216,0.9742758122684948,0.9649627804756165,31,185,216,564b0da1774b311d8a81b434de6ecf15f3088682dcb99f92d6812e5c90f5073e,0.15269459298185975,0.2911250544511113,-0.13843046146925156,0.548976480801072,1.0397338957165136,-0.49075741491544167,0.14764346054720653,0.310411214738624,0.5455100261551875,0.6549258936355711,0.6360069747166521,-0.018918918918918948,0.09049694856146462,0.5511269782064262,0.55,0.5260100684135794,-0.0239899315864206,-0.025116909792846753
lightgbm,4,01c2a0d8,focus,48,54,102,True,True,True,-2.2366233590768214,0.9034904313650091,0.9111890402621392,31,185,216,564b0da1774b311d8a81b434de6ecf15f3088682dcb99f92d6812e5c90f5073e,0.1370812863183105,0.2849182597728523,-0.14783697345454178,0.429521229882732,0.8269225542769191,-0.39740132439418707,0.11832473721229342,0.3375718051353065,0.5481255448997384,0.6251089799476897,0.598256320836966,-0.026852659110723653,0.05013077593722759,0.5520617313720763,0.49955634427684115,0.49153561053791445,-0.0080207337389267,-0.06052612083416181
xgboost,2,1081b177,attention,53,77,130,True,True,True,-2.318430992516774,0.910392025961425,0.7040627151727676,152,115,267,227b4d6f57fd47553846d9a3a6e5364e14a45acf91da8350eea968667ce17014,0.35910018706879604,0.23296590137669046,0.12613428569210558,1.412908560123767,0.755384916539884,0.6575236435838829,0.37900808480985054,0.2033216430657121,0.6108981693363844,0.6560068649885583,0.7055778032036614,0.049570938215103055,0.09467963386727696,0.5274336283185841,0.6046626408082685,0.679851598978685,0.07518895817041649,0.15241797066010088
lightgbm,2,1081b177,attention,53,77,130,True,True,True,-0.8776096061115777,0.7063266279720282,0.6946844491663047,152,115,267,227b4d6f57fd47553846d9a3a6e5364e14a45acf91da8350eea968667ce17014,0.31186478574368465,0.23310581366909625,0.0787589720745884,0.9244755284665771,0.6761561124317551,0.248319416034822,0.3407365104967405,0.21987182424337137,0.616304347826087,0.6691647597254005,0.672454233409611,0.003289473684210509,0.05614988558352396,0.5283260233918129,0.6222279972279972,0.6265626577076695,0.004334660479672348,0.09823663431585661
xgboost,2,1081b177,engagement,17,93,110,True,True,True,-2.3017107862086563,0.9090186264830009,0.9462436139583588,73,188,261,640b314903571314524906e7c771a2579d3b14df967959cdb6ee38e6371794e7,0.24757657960578197,0.26305545938679953,-0.015478879781017557,1.0406583988584495,0.9931120152799214,0.04754638357852803,0.2482527072266658,0.24101460851502973,0.5845963276012824,0.6368041387350627,0.6227047508015155,-0.014099387933547147,0.03810842320023311,0.5889763779527559,0.6272775760912579,0.619452347083926,-0.007825229007331846,0.030475969131170122
lightgbm,2,1081b177,engagement,17,93,110,True,True,True,-0.8261898480404788,0.6955486910217058,0.8894453655348181,73,188,261,640b314903571314524906e7c771a2579d3b14df967959cdb6ee38e6371794e7,0.24287759703034667,0.24625749823255946,-0.0033799012022127928,0.7521272069560728,0.7308166236096635,0.02131058334640934,0.23806284383753734,0.23961957663229075,0.5671087146604489,0.6467137860682017,0.5526814339842612,-0.09403235208394056,-0.014427280676187704,0.5697802197802198,0.6313559322033898,0.5538629148900202,-0.07749301731336966,-0.0159173048901996
xgboost,2,1081b177,excitement,73,47,120,True,True,True,-3.3877441407467312,0.9673193060981903,0.5536136887967587,122,184,306,ec62b2e04fac79fcb79fc9adae1cbcb83f594284fccebf53f5534341c754bec8,0.050768338568193364,0.043592499655209685,0.007175838912983679,0.18870840666449884,0.18274318450514257,0.00596522215935627,0.0477682145935664,0.04724181942050051,0.9276550249465432,0.9331343549536707,0.9509978617248753,0.01786350677120463,0.023342836778332154,0.9341615047504728,0.9379282365668951,0.946031746031746,0.008103509464850944,0.01187024128127323
lightgbm,2,1081b177,excitement,73,47,120,True,True,True,-2.284883997967853,0.9076173767767045,0.5924969399381805,122,184,306,ec62b2e04fac79fcb79fc9adae1cbcb83f594284fccebf53f5534341c754bec8,0.05661393438034809,0.04387498365507194,0.01273895072527615,0.18352827352325132,0.1702623721298837,0.013265901393367613,0.06543845127090632,0.07573516875919936,0.9057822523164647,0.9112615823235923,0.955096222380613,0.043834640057020646,0.04931397006414828,0.9158145719657023,0.9197555497280718,0.9494643663227895,0.02970881659471769,0.03364979435708726
xgboost,2,1081b177,stress,77,40,117,True,True,True,-2.405149917483885,0.9172191684053866,0.5246391873806715,153,166,319,6293eef1d07861679cf1cb0c1772c2ce42c9fd23d4afd543db35323b34380205,0.1093292709169213,0.10232415494025117,0.007005115976670126,0.37093052098077184,0.35245023774097545,0.01848028323979639,0.0967417905621829,0.0863142141107038,0.8590243326246161,0.856012284431845,0.8736908417985668,0.01767855736672186,0.014666509173950737,0.8603883186122384,0.857313254808409,0.8714278692553452,0.01411461444693618,0.011039550643106799
lightgbm,2,1081b177,stress,77,40,117,True,True,True,-1.5331166087170547,0.8224618537279738,0.5498279327616415,153,166,319,6293eef1d07861679cf1cb0c1772c2ce42c9fd23d4afd543db35323b34380205,0.09897602846647954,0.0836476059937187,0.015328422472760839,0.30129141432163653,0.28202302222716064,0.019268392094475895,0.09049013264402353,0.08170180880900735,0.8233325458697536,0.8399283408142373,0.905090952043468,0.06516261122923073,0.08175840617371444,0.8242424242424242,0.8411227986293728,0.9027869255345293,0.06166412690515655,0.0785445012921051
xgboost,2,1081b177,relaxation,109,18,127,True,True,True,-4.272196848775421,0.9862408542279022,0.6393324434757233,174,97,271,3b1d0a3245dc7ac8a5fda059d2429c786e88ef1179b27e74e72757ae4f7f2683,0.09367247748428388,0.09060309103069777,0.0030693864535861065,0.33572519198648937,0.31052754184322595,0.025197650143263417,0.11538722616539224,0.09579743611284644,0.9057649010546274,0.8995141604455503,0.8315854959118378,-0.06792866453371249,-0.07417940514278953,0.8782569631626236,0.8805063651233909,0.8523775954883364,-0.028128769635054507,-0.025879367674287224
lightgbm,2,1081b177,relaxation,109,18,127,True,True,True,-3.077393013926981,0.9559505371418805,0.6096425015482045,174,97,271,3b1d0a3245dc7ac8a5fda059d2429c786e88ef1179b27e74e72757ae4f7f2683,0.1019550537355335,0.09268472568351033,0.009270328052023172,0.33602257787280027,0.2875933924312308,0.04842918544156949,0.12488609800249667,0.09948108710653114,0.897144211399455,0.8903009835288542,0.8470494134376111,-0.04325157009124314,-0.05009479796184391,0.8673519334312285,0.8662973456816228,0.8667290638831162,0.0004317182014934584,-0.0006228695481123037
xgboost,2,1081b177,interest,100,45,145,True,True,True,-3.619514509383496,0.9739035887594343,0.7290830388665199,134,183,317,c6d7d62ba703c3bf617592f9ff76f80a7db5e40b1cfa3b76564f57d3ea0fde7a,0.1749812789641082,0.15666814611002408,0.01831313285408412,0.6443713261464257,0.4983618752282747,0.14600945091815098,0.18834300673117255,0.13781908221080721,0.7306092488377783,0.8010358045836392,0.7944906614468641,-0.006545143136775122,0.06388141260908575,0.7341123481897671,0.8096586035340538,0.7819090066106309,-0.027749596923422937,0.04779665842086378
lightgbm,2,1081b177,interest,100,45,145,True,True,True,-2.187619607677057,0.8991322254226812,0.7024819556016766,134,183,317,c6d7d62ba703c3bf617592f9ff76f80a7db5e40b1cfa3b76564f57d3ea0fde7a,0.18575023671574872,0.16527349935536756,0.020476737360381164,0.5602487388573926,0.48983433768164897,0.0704144011757436,0.182760368782902,0.14436522629978227,0.7136856700106027,0.7595220618220373,0.7699004975124377,0.010378435690400423,0.05621482750183504,0.7132165474134387,0.7658964177538985,0.7538819875776397,-0.012014430176258806,0.04066544016420104
xgboost,2,1081b177,focus,40,60,100,True,True,True,-0.2857091045195478,0.5709453276634424,0.525509387254715,97,234,331,1a8050db84ac55060018f5c41ffb62078cffa5d9b5c82a289dcfca39ca175f54,0.0474363502957856,0.047604504346642144,-0.0001681540508565449,0.16100065321181292,0.16284717590192607,-0.0018465226901131504,0.029447577188114468,0.023188836775996913,0.9210503128028902,0.9210503128028902,0.918913560666138,-0.002136752136752129,-0.002136752136752129,0.9261819803746655,0.9261819803746655,0.922733184379898,-0.0034487959947674396,-0.0034487959947674396
lightgbm,2,1081b177,focus,40,60,100,True,True,True,-0.13897505679048122,0.5346879517109959,0.5851705130634419,97,234,331,1a8050db84ac55060018f5c41ffb62078cffa5d9b5c82a289dcfca39ca175f54,0.051224122634695855,0.052660536197945015,-0.00143641356324916,0.1779608515066017,0.18290255624902446,-0.004941704742422753,0.05879886818971463,0.05387096034851893,0.9055863952771169,0.8957837694951096,0.9064675301788704,0.010683760683760757,0.0008811349017534553,0.914292147481002,0.8945917751056938,0.9114183764495987,0.0168266013439049,-0.002873771031403294
