model,outer_fold,pm,subject_id,budget_seconds,budget_role,strategy,strategy_role,budget_fully_available,calibration_low,calibration_high,calibration_extreme,calibration_class_eligible,adaptation_applied,adaptation_reason,personalized_threshold,evaluation_low,evaluation_high,evaluation_extreme,evaluation_sample_hash,zero_shot_balanced_accuracy,personalized_balanced_accuracy,delta_balanced_accuracy,zero_shot_macro_f1,personalized_macro_f1,delta_macro_f1,zero_shot_low_recall,personalized_low_recall,delta_low_recall,zero_shot_high_recall,personalized_high_recall,delta_high_recall,zero_shot_precision,personalized_precision,delta_precision,zero_shot_accuracy,personalized_accuracy,delta_accuracy,zero_shot_roc_auc,zero_shot_pr_auc,median_probability_low,median_probability_high,calibration_balanced_accuracy_at_threshold,threshold_candidate_count
lightgbm,5,interest,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,9,2,11,True,True,adapted,0.5,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7274096385542168,0.7274096385542168,0.0,0.6723193220665415,0.6723193220665415,0.0,1.0,1.0,0.0,0.45481927710843373,0.45481927710843373,0.0,0.7808716707021792,0.7808716707021792,0.0,0.6790780141843972,0.6790780141843972,0.0,0.9355136061487328,0.9635023723366132,,,1.0,13.0
lightgbm,5,interest,f121f1e0,300,primary,median_midpoint,primary,True,17,5,22,True,True,adapted,0.35526531291268754,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7274096385542168,0.7560240963855422,0.028614457831325435,0.6723193220665415,0.7092524470806868,0.03693312501414525,1.0,1.0,0.0,0.45481927710843373,0.5120481927710844,0.05722891566265065,0.7808716707021792,0.7944162436548223,0.013544572952643108,0.6790780141843972,0.7127659574468085,0.03368794326241131,0.9355136061487328,0.9635023723366132,0.014934922315748621,0.6955957035096264,,
lightgbm,5,interest,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,17,5,22,True,True,adapted,0.189568220029244,232,332,564,8c07fc334a220473b5fa6361a521019573f6e0d785b44848fd39fcee03d94adb,0.7274096385542168,0.8065797673452431,0.07917012879102625,0.6723193220665415,0.7725663159221221,0.10024699385558056,1.0,0.9956896551724138,-0.004310344827586188,0.45481927710843373,0.6174698795180723,0.16265060240963858,0.7808716707021792,0.8201985138580029,0.03932684315582369,0.6790780141843972,0.7730496453900709,0.09397163120567376,0.9355136061487328,0.9635023723366132,,,1.0,24.0
xgboost,5,focus,f121f1e0,60,exploratory,median_midpoint,primary,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6556565197637437,0.6556565197637437,0.0,0.6013161285207429,0.6013161285207429,0.0,0.7887323943661971,0.7887323943661971,0.0,0.5225806451612903,0.5225806451612903,0.0,0.6372596153846154,0.6372596153846154,0.0,0.6061946902654868,0.6061946902654868,0.0,0.7322807814629715,0.8625491888264185,,,,
xgboost,5,focus,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6556565197637437,0.6556565197637437,0.0,0.6013161285207429,0.6013161285207429,0.0,0.7887323943661971,0.7887323943661971,0.0,0.5225806451612903,0.5225806451612903,0.0,0.6372596153846154,0.6372596153846154,0.0,0.6061946902654868,0.6061946902654868,0.0,0.7322807814629715,0.8625491888264185,,,,
xgboost,5,focus,f121f1e0,120,secondary,median_midpoint,primary,True,4,4,8,True,True,adapted,0.563929408788681,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6556565197637437,0.6549295774647887,-0.0007269422989549801,0.6013161285207429,0.5941668639987371,-0.007149264522005816,0.7887323943661971,0.8098591549295775,0.021126760563380365,0.5225806451612903,0.5,-0.022580645161290325,0.6372596153846154,0.6387871387871388,0.0015275234025233786,0.6061946902654868,0.5973451327433629,-0.008849557522123908,0.7322807814629715,0.8625491888264185,0.23644694685935974,0.8914118707180023,,
xgboost,5,focus,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,4,4,8,True,True,adapted,0.5,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6556565197637437,0.6556565197637437,0.0,0.6013161285207429,0.6013161285207429,0.0,0.7887323943661971,0.7887323943661971,0.0,0.5225806451612903,0.5225806451612903,0.0,0.6372596153846154,0.6372596153846154,0.0,0.6061946902654868,0.6061946902654868,0.0,0.7322807814629715,0.8625491888264185,,,0.875,10.0
xgboost,5,focus,f121f1e0,300,primary,median_midpoint,primary,True,18,8,26,True,True,adapted,0.5379980280995369,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6556565197637437,0.6543389368468878,-0.0013175829168559083,0.6013161285207429,0.5976022315864442,-0.0037138969342986883,0.7887323943661971,0.795774647887324,0.007042253521126862,0.5225806451612903,0.5129032258064516,-0.009677419354838679,0.6372596153846154,0.6368874919406834,-0.00037212344393200425,0.6061946902654868,0.6017699115044248,-0.004424778761061954,0.7322807814629715,0.8625491888264185,0.21473370492458344,0.8612623512744904,,
xgboost,5,focus,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,18,8,26,True,True,adapted,0.4352770894765854,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6556565197637437,0.6744207178555202,0.01876419809177643,0.6013161285207429,0.6287660256410257,0.027449897120282785,0.7887323943661971,0.7746478873239436,-0.014084507042253502,0.5225806451612903,0.5741935483870968,0.05161290322580647,0.6372596153846154,0.651082251082251,0.013822635697635643,0.6061946902654868,0.6371681415929203,0.030973451327433565,0.7322807814629715,0.8625491888264185,,,0.7638888888888888,28.0
lightgbm,5,focus,f121f1e0,60,exploratory,median_midpoint,primary,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6392094502498864,0.6392094502498864,0.0,0.6032287357481586,0.6032287357481586,0.0,0.704225352112676,0.704225352112676,0.0,0.5741935483870968,0.5741935483870968,0.0,0.6200626959247648,0.6200626959247648,0.0,0.6150442477876106,0.6150442477876106,0.0,0.7241708314402544,0.8516593824036635,,,,
lightgbm,5,focus,f121f1e0,60,exploratory,empirical_balanced_accuracy,sensitivity,True,0,3,3,False,False,ineligible_zero_shot_fallback,0.5,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6392094502498864,0.6392094502498864,0.0,0.6032287357481586,0.6032287357481586,0.0,0.704225352112676,0.704225352112676,0.0,0.5741935483870968,0.5741935483870968,0.0,0.6200626959247648,0.6200626959247648,0.0,0.6150442477876106,0.6150442477876106,0.0,0.7241708314402544,0.8516593824036635,,,,
lightgbm,5,focus,f121f1e0,120,secondary,median_midpoint,primary,True,4,4,8,True,True,adapted,0.529646462117888,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6392094502498864,0.6420036347114948,0.0027941844616083955,0.6032287357481586,0.5996096389159973,-0.003619096832161328,0.704225352112676,0.7323943661971831,0.028169014084507116,0.5741935483870968,0.5516129032258065,-0.022580645161290325,0.6200626959247648,0.6230826786382342,0.0030199827134693713,0.6150442477876106,0.6084070796460177,-0.006637168141592875,0.7241708314402544,0.8516593824036635,0.2660712568246305,0.7932216674111454,,
lightgbm,5,focus,f121f1e0,120,secondary,empirical_balanced_accuracy,sensitivity,True,4,4,8,True,True,adapted,0.643182491057519,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6392094502498864,0.6313266696955929,-0.007882780554293478,0.6032287357481586,0.5589551982661822,-0.04427353748197638,0.704225352112676,0.823943661971831,0.11971830985915499,0.5741935483870968,0.43870967741935485,-0.13548387096774195,0.6200626959247648,0.6233911762822566,0.003328480357491781,0.6150442477876106,0.5597345132743363,-0.055309734513274256,0.7241708314402544,0.8516593824036635,,,0.875,10.0
lightgbm,5,focus,f121f1e0,300,primary,median_midpoint,primary,True,18,8,26,True,True,adapted,0.5515712712873964,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6392094502498864,0.6358473421172195,-0.0033621081326669078,0.6032287357481586,0.5901227678571428,-0.013105967891015813,0.704225352112676,0.7394366197183099,0.03521126760563387,0.5741935483870968,0.532258064516129,-0.041935483870967794,0.6200626959247648,0.6184158415841584,-0.0016468543406064073,0.6150442477876106,0.5973451327433629,-0.017699115044247704,0.7241708314402544,0.8516593824036635,0.3099208751636472,0.7932216674111454,,
lightgbm,5,focus,f121f1e0,300,primary,empirical_balanced_accuracy,sensitivity,True,18,8,26,True,True,adapted,0.6259726771052115,142,310,452,4679f6c7f16ba97c9e6b1109536db0833791abb709bc4c75e11391c908c445ee,0.6392094502498864,0.6361653793730122,-0.003044070876874194,0.6032287357481586,0.5653419684034933,-0.03788676734466534,0.704225352112676,0.823943661971831,0.11971830985915499,0.5741935483870968,0.4483870967741935,-0.12580645161290327,0.6200626959247648,0.6269054878048781,0.006842791880113275,0.6150442477876106,0.5663716814159292,-0.04867256637168138,0.7241708314402544,0.8516593824036635,,,0.7638888888888888,28.0
xgboost,4,attention,f1a0c120,60,exploratory,median_midpoint,primary,True,4,2,6,True,True,adapted,0.07865524652879685,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.7170209176788124,0.8203441295546559,0.10332321187584348,0.7546028001435972,0.8065494238932687,0.05194662374967152,0.9757085020242915,0.8906882591093117,-0.08502024291497978,0.4583333333333333,0.75,0.2916666666666667,0.853434065934066,0.7955182072829132,-0.057915858651152785,0.8589341692789969,0.8589341692789969,0.0,0.9046333783175888,0.793743844254337,0.004666920518502593,0.1526435725390911,,
xgboost,4,attention,f1a0c120,60,exploratory,empirical_balanced_accuracy,sensitivity,True,4,2,6,True,True,adapted,0.038056815043091774,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.7170209176788124,0.8252923976608187,0.10827147998200637,0.7546028001435972,0.7647492625368731,0.01014646239327599,0.9757085020242915,0.7894736842105263,-0.18623481781376516,0.4583333333333333,0.8611111111111112,0.40277777777777785,0.853434065934066,0.7475395806589644,-0.10589448527510159,0.8589341692789969,0.8056426332288401,-0.053291536050156796,0.9046333783175888,0.793743844254337,,,1.0,8.0
xgboost,4,attention,f1a0c120,120,secondary,median_midpoint,primary,True,4,2,6,True,True,adapted,0.07865524652879685,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.7170209176788124,0.8203441295546559,0.10332321187584348,0.7546028001435972,0.8065494238932687,0.05194662374967152,0.9757085020242915,0.8906882591093117,-0.08502024291497978,0.4583333333333333,0.75,0.2916666666666667,0.853434065934066,0.7955182072829132,-0.057915858651152785,0.8589341692789969,0.8589341692789969,0.0,0.9046333783175888,0.793743844254337,0.004666920518502593,0.1526435725390911,,
xgboost,4,attention,f1a0c120,120,secondary,empirical_balanced_accuracy,sensitivity,True,4,2,6,True,True,adapted,0.038056815043091774,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.7170209176788124,0.8252923976608187,0.10827147998200637,0.7546028001435972,0.7647492625368731,0.01014646239327599,0.9757085020242915,0.7894736842105263,-0.18623481781376516,0.4583333333333333,0.8611111111111112,0.40277777777777785,0.853434065934066,0.7475395806589644,-0.10589448527510159,0.8589341692789969,0.8056426332288401,-0.053291536050156796,0.9046333783175888,0.793743844254337,,,1.0,8.0
xgboost,4,attention,f1a0c120,300,primary,median_midpoint,primary,True,13,3,16,True,True,adapted,0.12078485381789505,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.7170209176788124,0.8136808367071525,0.09665991902834015,0.7546028001435972,0.8152292152292153,0.06062641508561817,0.9757085020242915,0.9190283400809717,-0.05668016194331982,0.4583333333333333,0.7083333333333334,0.25000000000000006,0.853434065934066,0.8168162199000455,-0.03661784603402052,0.8589341692789969,0.8714733542319749,0.01253918495297801,0.9046333783175888,0.793743844254337,0.004453266505151987,0.23711644113063812,,
xgboost,4,attention,f1a0c120,300,primary,empirical_balanced_accuracy,sensitivity,True,13,3,16,True,True,adapted,0.040218100883066654,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.7170209176788124,0.8293409806567702,0.11232006297795782,0.7546028001435972,0.7708772265849454,0.016274426441348244,0.9757085020242915,0.7975708502024291,-0.17813765182186236,0.4583333333333333,0.8611111111111112,0.40277777777777785,0.853434065934066,0.7526311249137336,-0.10080294102033238,0.8589341692789969,0.8119122257053292,-0.047021943573667735,0.9046333783175888,0.793743844254337,,,0.9230769230769231,18.0
lightgbm,4,attention,f1a0c120,60,exploratory,median_midpoint,primary,True,4,2,6,True,True,adapted,0.35259982163054004,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.6883715699505173,0.7934098065677013,0.10503823661718403,0.727919426549315,0.8277100012708095,0.09979057472149455,0.9878542510121457,0.9757085020242915,-0.012145748987854255,0.3888888888888889,0.6111111111111112,0.22222222222222227,0.8752240143369175,0.8879553903345725,0.012731375997654948,0.8526645768025078,0.8934169278996865,0.040752351097178674,0.9040710751237067,0.7971496859910738,0.12284780976503315,0.5823518334960469,,
lightgbm,4,attention,f1a0c120,60,exploratory,empirical_balanced_accuracy,sensitivity,True,4,2,6,True,True,adapted,0.5,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.6883715699505173,0.6883715699505173,0.0,0.727919426549315,0.727919426549315,0.0,0.9878542510121457,0.9878542510121457,0.0,0.3888888888888889,0.3888888888888889,0.0,0.8752240143369175,0.8752240143369175,0.0,0.8526645768025078,0.8526645768025078,0.0,0.9040710751237067,0.7971496859910738,,,1.0,8.0
lightgbm,4,attention,f1a0c120,120,secondary,median_midpoint,primary,True,4,2,6,True,True,adapted,0.35259982163054004,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.6883715699505173,0.7934098065677013,0.10503823661718403,0.727919426549315,0.8277100012708095,0.09979057472149455,0.9878542510121457,0.9757085020242915,-0.012145748987854255,0.3888888888888889,0.6111111111111112,0.22222222222222227,0.8752240143369175,0.8879553903345725,0.012731375997654948,0.8526645768025078,0.8934169278996865,0.040752351097178674,0.9040710751237067,0.7971496859910738,0.12284780976503315,0.5823518334960469,,
lightgbm,4,attention,f1a0c120,120,secondary,empirical_balanced_accuracy,sensitivity,True,4,2,6,True,True,adapted,0.5,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.6883715699505173,0.6883715699505173,0.0,0.727919426549315,0.727919426549315,0.0,0.9878542510121457,0.9878542510121457,0.0,0.3888888888888889,0.3888888888888889,0.0,0.8752240143369175,0.8752240143369175,0.0,0.8526645768025078,0.8526645768025078,0.0,0.9040710751237067,0.7971496859910738,,,1.0,8.0
lightgbm,4,attention,f1a0c120,300,primary,median_midpoint,primary,True,13,3,16,True,True,adapted,0.35261842366223906,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.6883715699505173,0.7934098065677013,0.10503823661718403,0.727919426549315,0.8277100012708095,0.09979057472149455,0.9878542510121457,0.9757085020242915,-0.012145748987854255,0.3888888888888889,0.6111111111111112,0.22222222222222227,0.8752240143369175,0.8879553903345725,0.012731375997654948,0.8526645768025078,0.8934169278996865,0.040752351097178674,0.9040710751237067,0.7971496859910738,0.10486879816192196,0.6003680491625561,,
lightgbm,4,attention,f1a0c120,300,primary,empirical_balanced_accuracy,sensitivity,True,13,3,16,True,True,adapted,0.5,247,72,319,eb5c3fef217daf0686587c75dce81691a1a6a1ba74b21d25de17a961eab7a334,0.6883715699505173,0.6883715699505173,0.0,0.727919426549315,0.727919426549315,0.0,0.9878542510121457,0.9878542510121457,0.0,0.3888888888888889,0.3888888888888889,0.0,0.8752240143369175,0.8752240143369175,0.0,0.8526645768025078,0.8526645768025078,0.0,0.9040710751237067,0.7971496859910738,,,1.0,18.0
xgboost,4,engagement,f1a0c120,60,exploratory,median_midpoint,primary,True,1,4,5,False,False,ineligible_zero_shot_fallback,0.5,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5152492668621701,0.5152492668621701,0.0,0.49638125187874305,0.49638125187874305,0.0,0.03636363636363636,0.03636363636363636,0.0,0.9941348973607038,0.9941348973607038,0.0,0.6823979591836735,0.6823979591836735,0.0,0.8611111111111112,0.8611111111111112,0.0,0.7384697414022927,0.9433608994623184,,,,
xgboost,4,engagement,f1a0c120,60,exploratory,empirical_balanced_accuracy,sensitivity,True,1,4,5,False,False,ineligible_zero_shot_fallback,0.5,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5152492668621701,0.5152492668621701,0.0,0.49638125187874305,0.49638125187874305,0.0,0.03636363636363636,0.03636363636363636,0.0,0.9941348973607038,0.9941348973607038,0.0,0.6823979591836735,0.6823979591836735,0.0,0.8611111111111112,0.8611111111111112,0.0,0.7384697414022927,0.9433608994623184,,,,
xgboost,4,engagement,f1a0c120,120,secondary,median_midpoint,primary,True,2,7,9,True,True,adapted,0.877750888466835,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5152492668621701,0.5633431085043988,0.04809384164222874,0.49638125187874305,0.5716637143170666,0.0752824624383236,0.03636363636363636,0.2,0.16363636363636364,0.9941348973607038,0.9266862170087976,-0.06744868035190621,0.6823979591836735,0.5916666666666667,-0.09073129251700685,0.8611111111111112,0.8257575757575758,-0.03535353535353536,0.7384697414022927,0.9433608994623184,0.766404777765274,0.989096999168396,,
xgboost,4,engagement,f1a0c120,120,secondary,empirical_balanced_accuracy,sensitivity,True,2,7,9,True,True,adapted,0.9768962264060974,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5152492668621701,0.701466275659824,0.1862170087976539,0.49638125187874305,0.6106264302059496,0.1142451783272066,0.03636363636363636,0.6727272727272727,0.6363636363636364,0.9941348973607038,0.7302052785923754,-0.26392961876832843,0.6823979591836735,0.6097029875446389,-0.0726949716390346,0.8611111111111112,0.7222222222222222,-0.13888888888888895,0.7384697414022927,0.9433608994623184,,,0.8571428571428572,11.0
xgboost,4,engagement,f1a0c120,300,primary,median_midpoint,primary,True,2,24,26,True,True,adapted,0.8827798068523407,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5152492668621701,0.5618768328445748,0.046627565982404695,0.49638125187874305,0.5695652173913044,0.07318396551256134,0.03636363636363636,0.2,0.16363636363636364,0.9941348973607038,0.9237536656891495,-0.0703812316715543,0.6823979591836735,0.5873673116012949,-0.09503064758237867,0.8611111111111112,0.8232323232323232,-0.037878787878787956,0.7384697414022927,0.9433608994623184,0.766404777765274,0.9991548359394073,,
xgboost,4,engagement,f1a0c120,300,primary,empirical_balanced_accuracy,sensitivity,True,2,24,26,True,True,adapted,0.9687589704990387,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5152492668621701,0.6612903225806451,0.14604105571847503,0.49638125187874305,0.6063037080056304,0.10992245612688734,0.03636363636363636,0.5454545454545454,0.509090909090909,0.9941348973607038,0.7771260997067448,-0.21700879765395897,0.6823979591836735,0.5984059856864021,-0.08399197349727139,0.8611111111111112,0.7449494949494949,-0.11616161616161624,0.7384697414022927,0.9433608994623184,,,0.9166666666666667,28.0
lightgbm,4,engagement,f1a0c120,60,exploratory,median_midpoint,primary,True,1,4,5,False,False,ineligible_zero_shot_fallback,0.5,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5064516129032258,0.5064516129032258,0.0,0.48881599830705746,0.48881599830705746,0.0,0.03636363636363636,0.03636363636363636,0.0,0.9765395894428153,0.9765395894428153,0.0,0.5313471502590673,0.5313471502590673,0.0,0.8459595959595959,0.8459595959595959,0.0,0.6366302319381498,0.9143341807387856,,,,
lightgbm,4,engagement,f1a0c120,60,exploratory,empirical_balanced_accuracy,sensitivity,True,1,4,5,False,False,ineligible_zero_shot_fallback,0.5,55,341,396,4b0f3b21adccf0c6ba5bb9f7c370f6a49f1ebe0bb15bc2dec001b5abe1a7a260,0.5064516129032258,0.5064516129032258,0.0,0.48881599830705746,0.48881599830705746,0.0,0.03636363636363636,0.03636363636363636,0.0,0.9765395894428153,0.9765395894428153,0.0,0.5313471502590673,0.5313471502590673,0.0,0.8459595959595959,0.8459595959595959,0.0,0.6366302319381498,0.9143341807387856,,,,
